"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2088.558",93882.468379816,10337.8830082321,177427.0537514,-33887.9490064344,221652.885766066
"2088.577",93891.8909544189,10334.6616763597,177449.120232478,-33897.8636180843,221681.645526922
"2088.596",93901.3135290219,10331.4422574777,177471.184800566,-33907.7753040678,221710.402362111
"2088.615",93910.7361036248,10328.2247507183,177493.247456531,-33917.6840657123,221739.156272962
"2088.635",93920.1586782277,10325.0091552139,177515.308201242,-33927.5899043443,221767.9072608
"2088.654",93929.5812528307,10321.7954700979,177537.367035563,-33937.4928212895,221796.655326951
"2088.673",93939.0038274336,10318.5836945043,177559.423960363,-33947.3928178723,221825.40047274
"2088.692",93948.4264020366,10315.3738275675,177581.478976506,-33957.2898954163,221854.142699489
"2088.712",93957.8489766395,10312.1658684228,177603.532084856,-33967.1840552439,221882.882008523
"2088.731",93967.2715512424,10308.9598162062,177625.583286279,-33977.0752986768,221911.618401162
"2088.750",93976.6941258454,10305.7556700543,177647.632581637,-33986.9636270355,221940.351878726
"2088.769",93986.1167004483,10302.5534291041,177669.679971793,-33996.8490416394,221969.082442536
"2088.788",93995.5392750513,10299.3530924935,177691.725457609,-34006.7315438072,221997.81009391
"2088.808",94004.9618496542,10296.1546593611,177713.769039947,-34016.6111348563,222026.534834165
"2088.827",94014.3844242571,10292.958128846,177735.810719668,-34026.4878161035,222055.256664618
"2088.846",94023.8069988601,10289.7635000881,177757.850497632,-34036.361588864,222083.975586584
"2088.865",94033.229573463,10286.5707722276,177779.888374698,-34046.2324544527,222112.691601379
"2088.885",94042.6521480659,10283.3799444059,177801.924351726,-34056.100414183,222141.404710315
"2088.904",94052.0747226689,10280.1910157645,177823.958429573,-34065.9654693675,222170.114914705
"2088.923",94061.4972972718,10277.0039854459,177845.990609098,-34075.8276213179,222198.822215862
"2088.942",94070.9198718748,10273.8188525931,177868.020891156,-34085.6868713447,222227.526615094
"2088.962",94080.3424464777,10270.6356163498,177890.049276606,-34095.5432207576,222256.228113713
"2088.981",94089.7650210806,10267.4542758603,177912.075766301,-34105.3966708653,222284.926713027
"2089.000",94099.1875956836,10264.2748302696,177934.100361098,-34115.2472229754,222313.622414343
"2089.019",94108.6101702865,10261.0972787233,177956.12306185,-34125.0948783945,222342.315218968
"2089.038",94118.0327448895,10257.9216203676,177978.143869411,-34134.9396384284,222371.005128207
"2089.058",94127.4553194924,10254.7478543495,178000.162784635,-34144.7815043819,222399.692143367
"2089.077",94136.8778940953,10251.5759798164,178022.179808374,-34154.6204775585,222428.376265749
"2089.096",94146.3004686983,10248.4059959165,178044.19494148,-34164.4565592612,222457.057496658
"2089.115",94155.7230433012,10245.2379017987,178066.208184804,-34174.2897507916,222485.735837394
"2089.135",94165.1456179041,10242.0716966124,178088.219539196,-34184.1200534506,222514.411289259
"2089.154",94174.5681925071,10238.9073795076,178110.229005507,-34193.947468538,222543.083853552
"2089.173",94183.99076711,10235.7449496351,178132.236584585,-34203.7719973527,222571.753531573
"2089.192",94193.413341713,10232.5844061464,178154.24227728,-34213.5936411925,222600.420324618
"2089.212",94202.8359163159,10229.4257481932,178176.246084439,-34223.4124013544,222629.084233986
"2089.231",94212.2584909188,10226.2689749284,178198.248006909,-34233.2282791343,222657.745260972
"2089.250",94221.6810655218,10223.1140855051,178220.248045538,-34243.0412758271,222686.403406871
"2089.269",94231.1036401247,10219.9610790772,178242.246201172,-34252.8513927269,222715.058672976
"2089.288",94240.5262147276,10216.8099547994,178264.242474656,-34262.6586311267,222743.711060582
"2089.308",94249.9487893306,10213.6607118267,178286.236866834,-34272.4629923186,222772.36057098
"2089.327",94259.3713639335,10210.5133493149,178308.229378552,-34282.2644775936,222801.007205461
"2089.346",94268.7939385365,10207.3678664206,178330.220010652,-34292.0630882419,222829.650965315
"2089.365",94278.2165131394,10204.2242623006,178352.208763978,-34301.8588255527,222858.291851831
"2089.385",94287.6390877423,10201.0825361128,178374.195639372,-34311.6516908141,222886.929866299
"2089.404",94297.0616623453,10197.9426870154,178396.180637675,-34321.4416853134,222915.565010004
"2089.423",94306.4842369482,10194.8047141675,178418.163759729,-34331.2288103369,222944.197284233
"2089.442",94315.9068115511,10191.6686167285,178440.145006374,-34341.0130671699,222972.826690272
"2089.462",94325.3293861541,10188.5343938586,178462.12437845,-34350.7944570968,223001.453229405
"2089.481",94334.751960757,10185.4020447188,178484.101876795,-34360.5729814009,223030.076902915
"2089.500",94344.17453536,10182.2715684704,178506.07750225,-34370.3486413647,223058.697712085
"2089.519",94353.5971099629,10179.1429642755,178528.05125565,-34380.1214382697,223087.315658195
"2089.538",94363.0196845658,10176.0162312969,178550.023137835,-34389.8913733964,223115.930742528
"2089.558",94372.4422591688,10172.8913686978,178571.99314964,-34399.6584480244,223144.542966362
"2089.577",94381.8648337717,10169.7683756423,178593.961291901,-34409.4226634324,223173.152330976
"2089.596",94391.2874083747,10166.6472512948,178615.927565455,-34419.184020898,223201.758837647
"2089.615",94400.7099829776,10163.5279948206,178637.891971135,-34428.9425216979,223230.362487653
"2089.635",94410.1325575805,10160.4106053855,178659.854509776,-34438.698167108,223258.963282269
"2089.654",94419.5551321835,10157.2950821559,178681.815182211,-34448.4509584029,223287.56122277
"2089.673",94428.9777067864,10154.181424299,178703.773989274,-34458.2008968567,223316.156310429
"2089.692",94438.4002813893,10151.0696309823,178725.730931796,-34467.9479837421,223344.748546521
"2089.712",94447.8228559923,10147.9597013742,178747.68601061,-34477.6922203313,223373.337932316
"2089.731",94457.2454305952,10144.8516346435,178769.639226547,-34487.4336078952,223401.924469086
"2089.750",94466.6680051982,10141.7454299599,178791.590580436,-34497.172147704,223430.5081581
"2089.769",94476.0905798011,10138.6410864935,178813.540073109,-34506.9078410268,223459.089000629
"2089.788",94485.513154404,10135.538603415,178835.487705393,-34516.6406891317,223487.66699794
"2089.808",94494.935729007,10132.4379798958,178857.433478118,-34526.3706932861,223516.2421513
"2089.827",94504.3583036099,10129.3392151079,178879.377392112,-34536.0978547562,223544.814461976
"2089.846",94513.7808782129,10126.2423082239,178901.319448202,-34545.8221748075,223573.383931233
"2089.865",94523.2034528158,10123.147258417,178923.259647215,-34555.5436547045,223601.950560336
"2089.885",94532.6260274187,10120.0540648612,178945.197989976,-34565.2622957105,223630.514350548
"2089.904",94542.0486020217,10116.9627267307,178967.134477313,-34574.9780990882,223659.075303132
"2089.923",94551.4711766246,10113.8732432008,178989.069110048,-34584.6910660993,223687.633419348
"2089.942",94560.8937512275,10110.785613447,179011.001889008,-34594.4011980043,223716.188700459
"2089.962",94570.3163258305,10107.6998366456,179032.932815015,-34604.1084960632,223744.741147724
"2089.981",94579.7389004334,10104.6159119736,179054.861888893,-34613.8129615347,223773.290762402
"2090.000",94589.1614750364,10101.5338386084,179076.789111464,-34623.5145956767,223801.837545749
"2090.019",94598.5840496393,10098.4536157282,179098.71448355,-34633.2133997462,223830.381499025
"2090.038",94608.0066242422,10095.3752425116,179120.638005973,-34642.9093749992,223858.922623484
"2090.058",94617.4291988452,10092.298718138,179142.559679552,-34652.6025226909,223887.460920381
"2090.077",94626.8517734481,10089.2240417873,179164.479505109,-34662.2928440755,223915.996390972
"2090.096",94636.2743480511,10086.1512126401,179186.397483462,-34671.9803404061,223944.529036508
"2090.115",94645.696922654,10083.0802298775,179208.313615431,-34681.6650129352,223973.058858243
"2090.135",94655.1194972569,10080.0110926812,179230.227901833,-34691.3468629141,224001.585857428
"2090.154",94664.5420718599,10076.9438002336,179252.140343486,-34701.0258915934,224030.110035313
"2090.173",94673.9646464628,10073.8783517177,179274.050941208,-34710.7021002226,224058.631393148
"2090.192",94683.3872210657,10070.814746317,179295.959695814,-34720.3754900502,224087.149932182
"2090.212",94692.8097956687,10067.7529832156,179317.866608122,-34730.0460623241,224115.665653661
"2090.231",94702.2323702716,10064.6930615984,179339.771678945,-34739.7138182911,224144.178558834
"2090.250",94711.6549448745,10061.6349806507,179361.674909098,-34749.378759197,224172.688648946
"2090.269",94721.0775194775,10058.5787395585,179383.576299396,-34759.0408862867,224201.195925242
"2090.288",94730.5000940804,10055.5243375084,179405.475850652,-34768.7002008044,224229.700388965
"2090.308",94739.9226686834,10052.4717736874,179427.373563679,-34778.3567039931,224258.20204136
"2090.327",94749.3452432863,10049.4210472833,179449.269439289,-34788.0103970951,224286.700883668
"2090.346",94758.7678178892,10046.3721574846,179471.163478294,-34797.6612813516,224315.19691713
"2090.365",94768.1903924922,10043.3251034802,179493.055681504,-34807.3093580031,224343.690142987
"2090.385",94777.6129670951,10040.2798844595,179514.946049731,-34816.954628289,224372.180562479
"2090.404",94787.035541698,10037.2364996129,179536.834583783,-34826.5970934479,224400.668176844
"2090.423",94796.458116301,10034.194948131,179558.721284471,-34836.2367547173,224429.152987319
"2090.442",94805.8806909039,10031.1552292051,179580.606152603,-34845.8736133342,224457.634995142
"2090.462",94815.3032655069,10028.1173420273,179602.489188986,-34855.5076705342,224486.114201548
"2090.481",94824.7258401098,10025.08128579,179624.37039443,-34865.1389275523,224514.590607772
"2090.500",94834.1484147127,10022.0470596863,179646.249769739,-34874.7673856225,224543.064215048
"2090.519",94843.5709893157,10019.01466291,179668.127315721,-34884.393045978,224571.535024609
"2090.538",94852.9935639186,10015.9840946554,179690.003033182,-34894.0159098508,224600.003037688
"2090.558",94862.4161385216,10012.9553541174,179711.876922926,-34903.6359784724,224628.468255516
"2090.577",94871.8387131245,10009.9284404914,179733.748985758,-34913.2532530731,224656.930679322
"2090.596",94881.2612877274,10006.9033529735,179755.619222481,-34922.8677348824,224685.390310337
"2090.615",94890.6838623304,10003.8800907605,179777.4876339,-34932.4794251289,224713.84714979
"2090.635",94900.1064369333,10000.8586530494,179799.354220817,-34942.0883250404,224742.301198907
"2090.654",94909.5290115362,9997.83903903834,179821.218984034,-34951.6944358435,224770.752458916
"2090.673",94918.9515861392,9994.82124792559,179843.081924353,-34961.2977587641,224799.200931042
"2090.692",94928.3741607421,9991.80527891016,179864.943042574,-34970.8982950274,224827.646616512
"2090.712",94937.7967353451,9988.79113119174,179886.802339498,-34980.4960458573,224856.089516547
"2090.731",94947.219309948,9985.77880397045,179908.659815926,-34990.0910124771,224884.529632373
"2090.750",94956.6418845509,9982.76829644709,179930.515472655,-34999.683196109,224912.966965211
"2090.769",94966.0644591539,9979.75960782301,179952.369310485,-35009.2725979746,224941.401516282
"2090.788",94975.4870337568,9976.75273730016,179974.221330213,-35018.8592192942,224969.833286808
"2090.808",94984.9096083598,9973.74768408107,179996.071532638,-35028.4430612877,224998.262278007
"2090.827",94994.3321829627,9970.74444736888,180017.919918557,-35038.0241251735,225026.688491099
"2090.846",95003.7547575656,9967.74302636723,180039.766488764,-35047.6024121697,225055.111927301
"2090.865",95013.1773321686,9964.74342028043,180061.611244057,-35057.1779234932,225083.53258783
"2090.885",95022.5999067715,9961.74562831334,180083.45418523,-35066.75066036,225111.950473903
"2090.904",95032.0224813744,9958.7496496714,180105.295313077,-35076.3206239853,225140.365586734
"2090.923",95041.4450559774,9955.7554835606,180127.134628394,-35085.8878155834,225168.777927538
"2090.942",95050.8676305803,9952.76312918754,180148.972131973,-35095.4522363677,225197.187497528
"2090.962",95060.2902051833,9949.77258575941,180170.807824607,-35105.0138875508,225225.594297917
"2090.981",95069.7127797862,9946.78385248398,180192.641707088,-35114.5727703443,225253.998329917
"2091.000",95079.1353543891,9943.79692856953,180214.473780209,-35124.1288859589,225282.399594737
"2091.019",95088.5579289921,9940.81181322497,180236.304044759,-35133.6822356045,225310.798093589
"2091.038",95097.980503595,9937.82850565985,180258.13250153,-35143.2328204901,225339.19382768
"2091.058",95107.403078198,9934.84700508414,180279.959151312,-35152.7806418239,225367.58679822
"2091.077",95116.8256528009,9931.86731070855,180301.783994893,-35162.3257008129,225395.977006415
"2091.096",95126.2482274038,9928.88942174427,180323.607033063,-35171.8679986636,225424.364453471
"2091.115",95135.6708020068,9925.91333740305,180345.42826661,-35181.4075365816,225452.749140595
"2091.135",95145.0933766097,9922.93905689729,180367.247696322,-35190.9443157712,225481.131068991
"2091.154",95154.5159512126,9919.96657943989,180389.065322985,-35200.4783374364,225509.510239862
"2091.173",95163.9385258156,9916.99590424434,180410.881147387,-35210.0096027799,225537.886654411
"2091.192",95173.3611004185,9914.02703052474,180432.695170312,-35219.5381130037,225566.260313841
"2091.212",95182.7836750215,9911.05995749573,180454.507392547,-35229.0638693089,225594.631219352
"2091.231",95192.2062496244,9908.0946843725,180476.317814876,-35238.5868728957,225622.999372145
"2091.250",95201.6288242273,9905.13121037085,180498.126438084,-35248.1071249635,225651.364773418
"2091.269",95211.0513988303,9902.16953470717,180519.933262953,-35257.6246267108,225679.727424371
"2091.288",95220.4739734332,9899.20965659831,180541.738290268,-35267.1393793351,225708.087326202
"2091.308",95229.8965480361,9896.25157526179,180563.54152081,-35276.6513840333,225736.444480106
"2091.327",95239.3191226391,9893.2952899157,180585.342955362,-35286.1606420012,225764.798887279
"2091.346",95248.741697242,9890.34079977863,180607.142594705,-35295.6671544338,225793.150548918
"2091.365",95258.164271845,9887.38810406977,180628.94043962,-35305.1709225253,225821.499466215
"2091.385",95267.5868464479,9884.43720200891,180650.736490887,-35314.6719474689,225849.845640365
"2091.404",95277.0094210508,9881.48809281635,180672.530749285,-35324.170230457,225878.189072559
"2091.423",95286.4319956538,9878.54077571296,180694.323215595,-35333.6657726813,225906.529763989
"2091.442",95295.8545702567,9875.59524992022,180716.113890593,-35343.1585753323,225934.867715846
"2091.462",95305.2771448597,9872.65151466013,180737.902775059,-35352.6486396,225963.202929319
"2091.481",95314.6997194626,9869.70956915527,180759.68986977,-35362.1359666733,225991.535405598
"2091.500",95324.1222940655,9866.76941262875,180781.475175502,-35371.6205577402,226019.865145871
"2091.519",95333.5448686685,9863.83104430436,180803.258693033,-35381.1024139881,226048.192151325
"2091.538",95342.9674432714,9860.89446340626,180825.040423137,-35390.5815366033,226076.516423146
"2091.558",95352.3900178743,9857.95966915933,180846.820366589,-35400.0579267713,226104.83796252
"2091.577",95361.8125924773,9855.02666078895,180868.598524166,-35409.5315856768,226133.156770631
"2091.596",95371.2351670802,9852.09543752106,180890.374896639,-35419.0025145038,226161.472848664
"2091.615",95380.6577416832,9849.16599858218,180912.149484784,-35428.4707144349,226189.786197801
"2091.635",95390.0803162861,9846.23834319931,180933.922289373,-35437.9361866525,226218.096819225
"2091.654",95399.502890889,9843.31247060013,180955.693311178,-35447.3989323378,226246.404714116
"2091.673",95408.925465492,9840.3883800128,180977.462550971,-35456.8589526711,226274.709883655
"2091.692",95418.3480400949,9837.46607066604,180999.230009524,-35466.3162488321,226303.012329022
"2091.712",95427.7706146978,9834.54554178912,181020.995687607,-35475.7708219994,226331.312051395
"2091.731",95437.1931893008,9831.62679261196,181042.75958599,-35485.2226733508,226359.609051952
"2091.750",95446.6157639037,9828.70982236491,181064.521705443,-35494.6718040633,226387.903331871
"2091.769",95456.0383385067,9825.79463027888,181086.282046734,-35504.1182153133,226416.194892327
"2091.788",95465.4609131096,9822.88121558545,181108.040610634,-35513.5619082758,226444.483734495
"2091.808",95474.8834877125,9819.96957751669,181129.797397908,-35523.0028841255,226472.769859551
"2091.827",95484.3060623155,9817.05971530513,181151.552409326,-35532.4411440359,226501.053268667
"2091.846",95493.7286369184,9814.15162818402,181173.305645653,-35541.8766891797,226529.333963017
"2091.865",95503.1512115214,9811.24531538704,181195.057107656,-35551.3095207289,226557.611943772
"2091.885",95512.5737861243,9808.34077614849,181216.8067961,-35560.7396398546,226585.887212103
"2091.904",95521.9963607272,9805.43800970312,181238.554711751,-35570.167047727,226614.159769182
"2091.923",95531.4189353302,9802.53701528638,181260.300855374,-35579.5917455156,226642.429616176
"2091.942",95540.8415099331,9799.63779213415,181282.045227732,-35589.0137343889,226670.696754255
"2091.962",95550.264084536,9796.7403394829,181303.787829589,-35598.4330155145,226698.961184587
"2091.981",95559.686659139,9793.84465656964,181325.528661708,-35607.8495900595,226727.222908337
"2092.000",95569.1092337419,9790.95074263199,181347.267724852,-35617.2634591897,226755.481926674
"2092.019",95578.5318083449,9788.058596908,181369.005019782,-35626.6746240706,226783.73824076
"2092.038",95587.9543829478,9785.16821863633,181390.740547259,-35636.0830858663,226811.991851762
"2092.058",95597.3769575507,9782.27960705623,181412.474308045,-35645.4888457405,226840.242760842
"2092.077",95606.7995321537,9779.39276140742,181434.2063029,-35654.8919048558,226868.490969163
"2092.096",95616.2221067566,9776.5076809302,181455.936532583,-35664.2922643741,226896.736477887
"2092.115",95625.6446813596,9773.62436486542,181477.664997854,-35673.6899254565,226924.979288176
"2092.135",95635.0672559625,9770.74281245445,181499.391699471,-35683.0848892631,226953.219401188
"2092.154",95644.4898305654,9767.86302293921,181521.116638192,-35692.4771569534,226981.456818084
"2092.173",95653.9124051684,9764.98499556222,181542.839814775,-35701.8667296857,227009.691540022
"2092.192",95663.3349797713,9762.10872956642,181564.561229976,-35711.253608618,227037.923568161
"2092.212",95672.7575543742,9759.23422419543,181586.280884553,-35720.637794907,227066.152903655
"2092.231",95682.1801289772,9756.36147869332,181607.998779261,-35730.0192897089,227094.379547663
"2092.250",95691.6027035801,9753.49049230473,181629.714914855,-35739.3980941787,227122.603501339
"2092.269",95701.025278183,9750.62126427483,181651.429292091,-35748.774209471,227150.824765837
"2092.288",95710.447852786,9747.75379384936,181673.141911723,-35758.1476367393,227179.043342311
"2092.308",95719.8704273889,9744.88808027453,181694.852774503,-35767.5183771364,227207.259231914
"2092.327",95729.2930019919,9742.02412279719,181716.561881187,-35776.8864318142,227235.472435798
"2092.346",95738.7155765948,9739.16192066464,181738.269232525,-35786.2518019238,227263.682955113
"2092.365",95748.1381511978,9736.30147312475,181759.974829271,-35795.6144886154,227291.890791011
"2092.385",95757.5607258007,9733.44277942592,181781.678672175,-35804.9744930386,227320.09594464
"2092.404",95766.9833004036,9730.58583881712,181803.38076199,-35814.331816342,227348.298417149
"2092.423",95776.4058750066,9727.73065054782,181825.081099465,-35823.6864596734,227376.498209687
"2092.442",95785.8284496095,9724.87721386802,181846.779685351,-35833.0384241798,227404.695323399
"2092.462",95795.2510242124,9722.0255280283,181868.476520397,-35842.3877110074,227432.889759432
"2092.481",95804.6735988154,9719.17559227973,181890.171605351,-35851.7343213016,227461.081518932
"2092.500",95814.0961734183,9716.32740587393,181911.864940963,-35861.0782562068,227489.270603043
"2092.519",95823.5187480212,9713.48096806301,181933.556527979,-35870.419516867,227517.457012909
"2092.538",95832.9413226242,9710.63627809972,181955.246367149,-35879.7581044248,227545.640749673
"2092.558",95842.3638972271,9707.79333523723,181976.934459217,-35889.0940200226,227573.821814477
"2092.577",95851.7864718301,9704.95213872932,181998.620804931,-35898.4272648015,227602.000208462
"2092.596",95861.209046433,9702.11268783023,182020.305405036,-35907.7578399022,227630.175932768
"2092.615",95870.6316210359,9699.27498179478,182041.988260277,-35917.0857464641,227658.348988536
"2092.635",95880.0541956389,9696.43901987835,182063.669371399,-35926.4109856263,227686.519376904
"2092.654",95889.4767702418,9693.60480133675,182085.348739147,-35935.7335585266,227714.68709901
"2092.673",95898.8993448447,9690.77232542643,182107.026364263,-35945.0534663025,227742.852155992
"2092.692",95908.3219194477,9687.94159140428,182128.702247491,-35954.3707100902,227771.014548986
"2092.712",95917.7444940506,9685.11259852779,182150.376389573,-35963.6852910255,227799.174279127
"2092.731",95927.1670686536,9682.28534605489,182172.048791252,-35972.9972102432,227827.33134755
"2092.750",95936.5896432565,9679.45983324414,182193.719453269,-35982.3064688772,227855.48575539
"2092.769",95946.0122178594,9676.63605935453,182215.388376364,-35991.6130680608,227883.63750378
"2092.788",95955.4347924624,9673.81402364564,182237.055561279,-36000.9170089264,227911.786593851
"2092.808",95964.8573670653,9670.99372537759,182258.721008753,-36010.2182926056,227939.933026736
"2092.827",95974.2799416683,9668.17516381091,182280.384719526,-36019.5169202291,227968.076803566
"2092.846",95983.7025162712,9665.3583382068,182302.046694336,-36028.8128929271,227996.21792547
"2092.865",95993.1250908741,9662.54324782692,182323.706933921,-36038.1062118286,228024.356393577
"2092.885",96002.5476654771,9659.72989193343,182345.365439021,-36047.3968780621,228052.492209016
"2092.904",96011.97024008,9656.91826978902,182367.022210371,-36056.6848927552,228080.625372915
"2092.923",96021.3928146829,9654.10838065697,182388.677248709,-36065.9702570346,228108.7558864
"2092.942",96030.8153892859,9651.30022380098,182410.330554771,-36075.2529720264,228136.883750598
"2092.962",96040.2379638888,9648.49379848533,182431.982129292,-36084.5330388557,228165.008966633
"2092.981",96049.6605384918,9645.68910397482,182453.631973009,-36093.8104586471,228193.131535631
"2093.000",96059.0831130947,9642.88613953476,182475.280086655,-36103.0852325239,228221.251458713
"2093.019",96068.5056876976,9640.08490443097,182496.926470964,-36112.3573616092,228249.368737005
"2093.038",96077.9282623006,9637.28539792981,182518.571126671,-36121.6268470249,228277.483371626
"2093.058",96087.3508369035,9634.48761929813,182540.214054509,-36130.8936898924,228305.595363699
"2093.077",96096.7734115065,9631.69156780335,182561.85525521,-36140.1578913318,228333.704714345
"2093.096",96106.1959861094,9628.89724271337,182583.494729505,-36149.4194524629,228361.811424682
"2093.115",96115.6185607123,9626.10464329655,182605.132478128,-36158.6783744047,228389.915495829
"2093.135",96125.0411353153,9623.3137688219,182626.768501809,-36167.9346582751,228418.016928906
"2093.154",96134.4637099182,9620.52461855883,182648.402801278,-36177.1883051915,228446.115725028
"2093.173",96143.8862845211,9617.73719177734,182670.035377265,-36186.4393162702,228474.211885312
"2093.192",96153.3088591241,9614.95148774788,182691.6662305,-36195.687692627,228502.305410875
"2093.212",96162.731433727,9612.16750574147,182713.295361713,-36204.9334353769,228530.396302831
"2093.231",96172.15400833,9609.38524502963,182734.92277163,-36214.1765456339,228558.484562294
"2093.250",96181.5765829329,9606.60470488438,182756.548460981,-36223.4170245114,228586.570190377
"2093.269",96190.9991575358,9603.82588457823,182778.172430493,-36232.6548731219,228614.653188194
"2093.288",96200.4217321388,9601.04878338425,182799.794680893,-36241.8900925773,228642.733556855
"2093.308",96209.8443067417,9598.27340057603,182821.415212907,-36251.1226839884,228670.811297472
"2093.327",96219.2668813447,9595.49973542758,182843.034027262,-36260.3526484656,228698.886411155
"2093.346",96228.6894559476,9592.72778721356,182864.651124682,-36269.5799871182,228726.958899013
"2093.365",96238.1120305505,9589.95755520904,182886.266505892,-36278.8047010548,228755.028762156
"2093.385",96247.5346051535,9587.18903868961,182907.880171617,-36288.0267913835,228783.09600169
"2093.404",96256.9571797564,9584.42223693139,182929.492122581,-36297.2462592111,228811.160618724
"2093.423",96266.3797543593,9581.65714921099,182951.102359508,-36306.4631056441,228839.222614363
"2093.442",96275.8023289623,9578.89377480559,182972.710883119,-36315.677331788,228867.281989713
"2093.462",96285.2249035652,9576.13211299281,182994.317694138,-36324.8889387474,228895.338745878
"2093.481",96294.6474781682,9573.37216305078,183015.922793286,-36334.0979276265,228923.392883963
"2093.500",96304.0700527711,9570.61392425816,183037.526181284,-36343.3042995284,228951.444405071
"2093.519",96313.492627374,9567.85739589411,183059.127858854,-36352.5080555555,228979.493310304
"2093.538",96322.915201977,9565.10257723833,183080.727826716,-36361.7091968095,229007.539600763
"2093.558",96332.3377765799,9562.34946757094,183102.326085589,-36370.9077243912,229035.583277551
"2093.577",96341.7603511828,9559.59806617266,183123.922636193,-36380.1036394009,229063.624341767
"2093.596",96351.1829257858,9556.84837232466,183145.517479247,-36389.2969429377,229091.662794509
"2093.615",96360.6055003887,9554.10038530864,183167.110615469,-36398.4876361002,229119.698636878
"2093.635",96370.0280749917,9551.35410440677,183188.702045577,-36407.6757199864,229147.73186997
"2093.654",96379.4506495946,9548.60952890174,183210.291770287,-36416.8611956931,229175.762494882
"2093.673",96388.8732241975,9545.86665807675,183231.879790318,-36426.0440643167,229203.790512712
"2093.692",96398.2957988005,9543.12549121551,183253.466106385,-36435.2243269527,229231.815924554
"2093.712",96407.7183734034,9540.38602760222,183275.050719205,-36444.4019846956,229259.838731502
"2093.731",96417.1409480063,9537.64826652156,183296.633629491,-36453.5770386397,229287.858934652
"2093.750",96426.5635226093,9534.91220725873,183318.21483796,-36462.7494898779,229315.876535096
"2093.769",96435.9860972122,9532.17784909945,183339.794345325,-36471.9193395028,229343.891533927
"2093.788",96445.4086718152,9529.44519132991,183361.3721523,-36481.0865886059,229371.903932236
"2093.808",96454.8312464181,9526.71423323682,183382.948259599,-36490.2512382783,229399.913731115
"2093.827",96464.253821021,9523.98497410737,183404.522667935,-36499.41328961,229427.920931652
"2093.846",96473.676395624,9521.25741322926,183426.095378019,-36508.5727436904,229455.925534938
"2093.865",96483.0989702269,9518.53154989067,183447.666390563,-36517.7296016082,229483.927542062
"2093.885",96492.5215448299,9515.80738338031,183469.235706279,-36526.8838644511,229511.926954111
"2093.904",96501.9441194328,9513.08491298735,183490.803325878,-36536.0355333063,229539.923772172
"2093.923",96511.3666940357,9510.36413800147,183512.36925007,-36545.1846092601,229567.917997332
"2093.942",96520.7892686387,9507.64505771287,183533.933479564,-36554.3310933981,229595.909630675
"2093.962",96530.2118432416,9504.92767141218,183555.496015071,-36563.4749868052,229623.898673288
"2093.981",96539.6344178445,9502.21197839064,183577.056857298,-36572.6162905652,229651.885126254
"2094.000",96549.0569924475,9499.49797793986,183598.616006955,-36581.7550057617,229679.868990657
"2094.019",96558.4795670504,9496.785669352,183620.173464749,-36590.8911334771,229707.850267578
"2094.038",96567.9021416534,9494.07505191973,183641.729231387,-36600.0246747932,229735.8289581
"2094.058",96577.3247162563,9491.3661249362,183663.283307576,-36609.1556307911,229763.805063304
"2094.077",96586.7472908592,9488.65888769501,183684.835694023,-36618.2840025511,229791.77858427
"2094.096",96596.1698654622,9485.95333949031,183706.386391434,-36627.4097911527,229819.749522077
"2094.115",96605.5924400651,9483.24947961673,183727.935400513,-36636.5329976747,229847.717877805
"2094.135",96615.0150146681,9480.54730736934,183749.482721967,-36645.6536231951,229875.683652531
"2094.154",96624.437589271,9477.84682204376,183771.028356498,-36654.7716687912,229903.646847333
"2094.173",96633.8601638739,9475.1480229361,183792.572304812,-36663.8871355396,229931.607463288
"2094.192",96643.2827384769,9472.45090934289,183814.114567611,-36673.0000245161,229959.56550147
"2094.212",96652.7053130798,9469.75548056126,183835.655145598,-36682.1103367957,229987.520962955
"2094.231",96662.1278876827,9467.0617358887,183857.194039477,-36691.2180734526,230015.473848818
"2094.250",96671.5504622857,9464.3696746233,183878.731249948,-36700.3232355605,230043.424160132
"2094.269",96680.9730368886,9461.67929606359,183900.266777714,-36709.4258241921,230071.371897969
"2094.288",96690.3956114915,9458.99059950856,183921.800623475,-36718.5258404196,230099.317063403
"2094.308",96699.8181860945,9456.30358425774,183943.332787931,-36727.6232853141,230127.259657503
"2094.327",96709.2407606974,9453.6182496111,183964.863271784,-36736.7181599464,230155.199681341
"2094.346",96718.6633353004,9450.93459486916,183986.392075732,-36745.8104653861,230183.137135987
"2094.365",96728.0859099033,9448.25261933282,184007.919200474,-36754.9002027025,230211.072022509
"2094.385",96737.5084845063,9445.57232230357,184029.444646709,-36763.9873729638,230239.004341976
"2094.404",96746.9310591092,9442.89370308332,184050.968415135,-36773.0719772377,230266.934095456
"2094.423",96756.3536337121,9440.21676097451,184072.49050645,-36782.1540165909,230294.861284015
"2094.442",96765.7762083151,9437.54149528002,184094.01092135,-36791.2334920897,230322.78590872
"2094.462",96775.198782918,9434.86790530321,184115.529660533,-36800.3104047995,230350.707970635
"2094.481",96784.6213575209,9432.19599034796,184137.046724694,-36809.3847557848,230378.627470827
"2094.500",96794.0439321239,9429.52574971864,184158.562114529,-36818.4565461097,230406.544410357
"2094.519",96803.4665067268,9426.85718272005,184180.075830734,-36827.5257768372,230434.458790291
