"Time","Emissions","Lo80","Hi80","Lo95","Hi95"
2072.45465900575,2848.76719748838,2471.21741826936,3226.3169767074,2271.35463795094,3426.17975702583
2072.47389457907,2849.84482590069,2472.05292127811,3227.63673052326,2272.06196751342,3427.62768428795
2072.49313015239,2850.92245431296,2472.88842428684,3228.95648433908,2272.76929707589,3429.07561155004
2072.51236572571,2852.00008272527,2473.72392729559,3230.27623815494,2273.47662663837,3430.52353881216
2072.53160129903,2853.07771113754,2474.55943030432,3231.59599197076,2274.18395620083,3431.97146607425
2072.55083687235,2854.15533954984,2475.39493331307,3232.91574578662,2274.89128576331,3433.41939333637
2072.57007244567,2855.23296796212,2476.2304363218,3234.23549960244,2275.59861532578,3434.86732059846
2072.58930801899,2856.31059637442,2477.06593933055,3235.5552534183,2276.30594488826,3436.31524786059
2072.60854359231,2857.38822478673,2477.9014423393,3236.87500723416,2277.01327445074,3437.76317512271
2072.62777916563,2858.465853199,2478.73694534802,3238.19476104998,2277.72060401321,3439.2111023848
2072.64701473895,2859.5434816113,2479.57244835677,3239.51451486584,2278.42793357569,3440.65902964692
2072.66625031227,2860.62111002358,2480.4079513655,3240.83426868166,2279.13526313815,3442.10695690901
2072.68548588559,2861.69873843588,2481.24345437425,3242.15402249752,2279.84259270063,3443.55488417113
2072.70472145891,2862.77636684816,2482.07895738298,3243.47377631334,2280.5499222631,3445.00281143322
2072.72395703223,2863.85399526046,2482.91446039173,3244.7935301292,2281.25725182558,3446.45073869534
2072.74319260555,2864.93162367276,2483.74996340048,3246.11328394505,2281.96458138806,3447.89866595747
2072.76242817887,2866.00925208504,2484.58546640921,3247.43303776088,2282.67191095053,3449.34659321955
2072.78166375219,2867.08688049734,2485.42096941795,3248.75279157673,2283.37924051301,3450.79452048168
2072.80089932551,2868.16450890962,2486.25647242668,3250.07254539256,2284.08657007547,3452.24244774377
2072.82013489883,2869.24213732192,2487.09197543543,3251.39229920841,2284.79389963795,3453.69037500589
2072.83937047215,2870.3197657342,2487.92747844416,3252.71205302424,2285.50122920042,3455.13830226798
2072.85860604547,2871.3973941465,2488.76298145291,3254.03180684009,2286.2085587629,3456.5862295301
2072.87784161879,2872.4750225588,2489.59848446166,3255.35156065595,2286.91588832538,3458.03415679222
2072.89707719211,2873.55265097108,2490.43398747039,3256.67131447177,2287.62321788785,3459.48208405431
2072.91631276543,2874.63027938338,2491.26949047914,3257.99106828763,2288.33054745033,3460.93001131643
2072.93554833875,2875.70790779566,2492.10499348787,3259.31082210345,2289.03787701279,3462.37793857852
2072.95478391207,2876.78553620796,2492.94049649661,3260.63057591931,2289.74520657528,3463.82586584065
2072.97401948539,2877.86316462026,2493.77599950536,3261.95032973516,2290.45253613776,3465.27379310277
2072.99325505871,2878.94079303254,2494.61150251409,3263.27008355099,2291.15986570022,3466.72172036486
2073.01249063203,2880.01842817174,2495.44519317827,3264.5916631652,2291.86441995987,3468.1724363836
2073.03172620535,2881.09606694343,2496.27790517636,3265.9142287105,2292.56747555597,3469.62465833089
2073.05096177867,2882.17370571515,2497.11061717448,3267.23679425582,2293.27053115209,3471.07688027821
2073.07019735199,2883.25134448684,2497.94332917257,3268.55935980112,2293.97358674819,3472.5291022255
2073.08943292531,2884.32898325856,2498.77604117068,3269.88192534645,2294.67664234431,3473.98132417282
2073.10866849863,2885.40662203028,2499.6087531688,3271.20449089177,2295.37969794043,3475.43354612014
2073.12790407195,2886.48426080198,2500.44146516689,3272.52705643707,2296.08275353653,3476.88576806743
