"Week","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
1746,47.1296580957408,42.1574048005352,52.1019113909463,39.5252529023593,54.7340632891222
1747,47.1549228075603,42.1786043586715,52.131241256449,39.544300498126,54.7655451169945
1748,47.1801875193797,42.1998028096524,52.1605722291071,39.5633464006446,54.7970286381149
1749,47.2054522311992,42.2210001537793,52.1899043086192,39.582390610376,54.8285138520225
1750,47.2307169430187,42.242196391353,52.2192374946844,39.6014331277805,54.8600007582569
1751,47.2559816548382,42.2633915226746,52.2485717870019,39.6204739533182,54.8914893563582
1752,47.2812463666577,42.2845855480444,52.277907185271,39.6395130874488,54.9229796458666
1753,47.3065110784772,42.305778467763,52.3072436891914,39.6585505306316,54.9544716263228
1754,47.3317757902967,42.3269702821302,52.3365812984632,39.6775862833255,54.9859652972679
1755,47.3570405021162,42.348160991446,52.3659200127864,39.696620345989,55.0174606582433
1756,47.3823052139357,42.3693505960099,52.3952598318614,39.7156527190804,55.048957708791
1757,47.4075699257551,42.3905390961213,52.424600755389,39.7346834030574,55.0804564484529
1758,47.4328346375746,42.4117264920793,52.4539427830699,39.7537123983775,55.1119568767718
1759,47.4580993493941,42.4329127841828,52.4832859146055,39.7727397054977,55.1434589932905
1760,47.4833640612136,42.4540979727303,52.5126301496969,39.7917653248748,55.1749627975524
1761,47.5086287730331,42.4752820580203,52.5419754880459,39.810789256965,55.2064682891012
1762,47.5338934848526,42.4964650403508,52.5713219293544,39.8298115022244,55.2379754674808
1763,47.5591581966721,42.5176469200198,52.6006694733244,39.8488320611084,55.2694843322358
1764,47.5844229084916,42.5388276973248,52.6300181196583,39.8678509340723,55.3009948829108
1765,47.6096876203111,42.5600073725635,52.6593678680587,39.8868681215711,55.3325071190511
1766,47.6349523321305,42.5811859460327,52.6887187182284,39.905883624059,55.3640210402021
1767,47.66021704395,42.6023634180296,52.7180706698704,39.9248974419903,55.3955366459097
1768,47.6854817557695,42.6235397888508,52.7474237226882,39.9439095758187,55.4270539357203
1769,47.710746467589,42.6447150587928,52.7767778763853,39.9629200259976,55.4585729091804
1770,47.7360111794085,42.6658892281517,52.8061331306653,39.98192879298,55.490093565837
1771,47.761275891228,42.6870622972235,52.8354894852325,40.0009358772185,55.5216159052375
1772,47.7865406030475,42.708234266304,52.864846939791,40.0199412791654,55.5531399269296
1773,47.811805314867,42.7294051356886,52.8942054940453,40.0389449992726,55.5846656304613
1774,47.8370700266865,42.7505749056727,52.9235651477002,40.0579470379918,55.6161930153811
1775,47.8623347385059,42.7717435765512,52.9529259004607,40.076947395774,55.6477220812379
1776,47.8875994503254,42.7929111486188,52.982287752032,40.0959460730701,55.6792528275808
1777,47.9128641621449,42.8140776221703,53.0116507021196,40.1149430703306,55.7107852539592
1778,47.9381288739644,42.8352429974998,53.0410147504291,40.1339383880056,55.7423193599232
1779,47.9633935857839,42.8564072749014,53.0703798966664,40.1529320265448,55.773855145023
1780,47.9886582976034,42.877570454669,53.0997461405378,40.1719239863976,55.8053926088092
1781,48.0139230094229,42.8987325370961,53.1291134817496,40.190914268013,55.8369317508327
1782,48.0391877212424,42.9198935224762,53.1584819200085,40.2099028718398,55.868472570645
1783,48.0644524330619,42.9410534111023,53.1878514550214,40.2288897983261,55.9000150677976
1784,48.0897171448813,42.9622122032674,53.2172220864953,40.2478750479199,55.9315592418428
1785,48.1149818567008,42.9833698992641,53.2465938141376,40.2668586210688,55.9631050923328
1786,48.1402465685203,43.0045264993848,53.2759666376558,40.2858405182201,55.9946526188205
1787,48.1655112803398,43.0256820039218,53.3053405567579,40.3048207398206,56.026201820859
1788,48.1907759921593,43.0468364131669,53.3347155711517,40.3237992863169,56.0577526980017
1789,48.2160407039788,43.0679897274119,53.3640916805457,40.3427761581549,56.0893052498026
1790,48.2413054157983,43.0891419469483,53.3934688846482,40.3617513557807,56.1208594758158
1791,48.2665701276178,43.1102930720674,53.4228471831681,40.3807248796396,56.1524153755959
1792,48.2918348394373,43.1314431030602,53.4522265758143,40.3996967301767,56.1839729486978
1793,48.3170995512567,43.1525920402175,53.481607062296,40.4186669078367,56.2155321946768
1794,48.3423642630762,43.1737398838298,53.5109886423227,40.437635413064,56.2470931130884
1795,48.3676289748957,43.1948866341875,53.540371315604,40.4566022463027,56.2786557034888
1796,48.3928936867152,43.2160322915806,53.5697550818498,40.4755674079963,56.3102199654341
1797,48.4181583985347,43.2371768562991,53.5991399407703,40.4945308985883,56.341785898481
1798,48.4434231103542,43.2583203286326,53.6285258920757,40.5134927185217,56.3733535021867
1799,48.4686878221737,43.2794627088705,53.6579129354768,40.5324528682389,56.4049227761085
1800,48.4939525339932,43.300603997302,53.6873010706843,40.5514113481822,56.4364937198041
1801,48.5192172458126,43.321744194216,53.7166902974093,40.5703681587937,56.4680663328316
1802,48.5444819576321,43.3428832999012,53.746080615363,40.5893233005148,56.4996406147495
1803,48.5697466694516,43.3640213146462,53.775472024257,40.6082767737867,56.5312165651165
1804,48.5950113812711,43.3851582387392,53.804864523803,40.6272285790504,56.5627941834918
1805,48.6202760930906,43.4062940724683,53.8342581137129,40.6461787167463,56.5943734694349
1806,48.6455408049101,43.4274288161212,53.863652793699,40.6651271873146,56.6259544225056
1807,48.6708055167296,43.4485624699855,53.8930485634737,40.6840739911951,56.6575370422641
1808,48.6960702285491,43.4696950343486,53.9224454227496,40.7030191288272,56.6891213282709
1809,48.7213349403686,43.4908265094976,53.9518433712396,40.7219626006502,56.7207072800869
1810,48.746599652188,43.5119568957194,53.9812424086567,40.7409044071027,56.7522948972734
1811,48.7718643640075,43.5330861933006,54.0106425347144,40.7598445486232,56.7838841793918
1812,48.797129075827,43.5542144025279,54.0400437491262,40.7787830256498,56.8154751260042
1813,48.8223937876465,43.5753415236872,54.0694460516058,40.7977198386202,56.8470677366728
1814,48.847658499466,43.5964675570647,54.0988494418673,40.8166549879718,56.8786620109602
1815,48.8729232112855,43.617592502946,54.1282539196249,40.8355884741417,56.9102579484293
1816,48.898187923105,43.6387163616169,54.1576594845931,40.8545202975665,56.9418555486435
1817,48.9234526349245,43.6598391333625,54.1870661364865,40.8734504586826,56.9734548111664
1818,48.948717346744,43.6809608184679,54.21647387502,40.892378957926,57.0050557355619
1819,48.9739820585634,43.7020814172181,54.2458826999087,40.9113057957324,57.0366583213945
1820,48.9992467703829,43.7232009298977,54.2752926108681,40.9302309725371,57.0682625682287
1821,49.0245114822024,43.7443193567911,54.3047036076138,40.9491544887752,57.0998684756297
1822,49.0497761940219,43.7654366981825,54.3341156898614,40.9680763448812,57.1314760431626
1823,49.0750409058414,43.7865529543558,54.363528857327,40.9869965412894,57.1630852703934
1824,49.1003056176609,43.8076681255949,54.3929431097269,41.0059150784339,57.1946961568879
1825,49.1255703294804,43.8287822121832,54.4223584467775,41.0248319567483,57.2263087022125
1826,49.1508350412999,43.8498952144042,54.4517748681955,41.0437471766657,57.257922905934
1827,49.1760997531194,43.8710071325408,54.4811923736979,41.0626607386193,57.2895387676194
1828,49.2013644649388,43.8921179668759,54.5106109630018,41.0815726430415,57.3211562868362
1829,49.2266291767583,43.9132277176922,54.5400306358245,41.1004828903647,57.352775463152
1830,49.2518938885778,43.9343363852721,54.5694513918836,41.1193914810208,57.3843962961349
1831,49.2771586003973,43.9554439698978,54.5988732308968,41.1382984154413,57.4160187853533
1832,49.3024233122168,43.9765504718512,54.6282961525823,41.1572036940576,57.447642930376
1833,49.3276880240363,43.9976558914143,54.6577201566583,41.1761073173006,57.479268730772
1834,49.3529527358558,44.0187602288684,54.6871452428431,41.1950092856007,57.5108961861108
1835,49.3782174476753,44.0398634844949,54.7165714108556,41.2139095993884,57.5425252959621
1836,49.4034821594948,44.060965658575,54.7459986604145,41.2328082590935,57.574156059896
1837,49.4287468713142,44.0820667513894,54.775426991239,41.2517052651455,57.605788477483
1838,49.4540115831337,44.103166763219,54.8048564030485,41.2706006179738,57.6374225482937
1839,49.4792762949532,44.124265694344,54.8342868955624,41.2894943180072,57.6690582718993
1840,49.5045410067727,44.1453635450449,54.8637184685006,41.3083863656742,57.7006956478712
1841,49.5298057185922,44.1664603156014,54.893151121583,41.3272767614033,57.7323346757811
1842,49.5550704304117,44.1875560062936,54.9225848545298,41.3461655056222,57.7639753552012
1843,49.5803351422312,44.2086506174008,54.9520196670615,41.3650525987585,57.7956176857039
1844,49.6055998540507,44.2297441492026,54.9814555588987,41.3839380412395,57.8272616668618
1845,49.6308645658701,44.250836601978,55.0108925297623,41.4028218334921,57.8589072982482
1846,49.6561292776896,44.271927976006,55.0403305793733,41.4217039759429,57.8905545794364
1847,49.6813939895091,44.2930182715653,55.069769707453,41.4405844690181,57.9222035100002
1848,49.7066587013286,44.3141074889343,55.0992099137229,41.4594633131437,57.9538540895136
1849,49.7319234131481,44.3351956283914,55.1286511979048,41.4783405087452,57.985506317551
1850,49.7571881249676,44.3562826902146,55.1580935597205,41.4972160562479,58.0171601936873
1851,49.7824528367871,44.3773686746819,55.1875369988923,41.5160899560767,58.0488157174974
1852,49.8077175486066,44.3984535820707,55.2169815151425,41.5349622086564,58.0804728885568
1853,49.8329822604261,44.4195374126585,55.2464271081936,41.553832814411,58.1121317064411
1854,49.8582469722455,44.4406201667226,55.2758737777685,41.5727017737646,58.1437921707265
1855,49.883511684065,44.4617018445399,55.3053215235901,41.5915690871409,58.1754542809892
1856,49.9087763958845,44.4827824463873,55.3347703453818,41.610434754963,58.207118036806
1857,49.934041107704,44.5038619725412,55.3642202428669,41.629298777654,58.238783437754
1858,49.9593058195235,44.524940423278,55.393671215769,41.6481611556366,58.2704504834104
1859,49.984570531343,44.5460177988739,55.4231232638121,41.667021889333,58.302119173353
1860,50.0098352431625,44.5670940996048,55.4525763867201,41.6858809791653,58.3337895071597
1861,50.035099954982,44.5881693257465,55.4820305842174,41.704738425555,58.3654614844089
1862,50.0603646668015,44.6092434775743,55.5114858560286,41.7235942289236,58.3971351046793
1863,50.0856293786209,44.6303165553637,55.5409422018781,41.7424483896922,58.4288103675497
1864,50.1108940904404,44.6513885593897,55.5703996214912,41.7613009082812,58.4604872725996
1865,50.1361588022599,44.6724594899272,55.5998581145927,41.7801517851113,58.4921658194085
1866,50.1614235140794,44.6935293472507,55.6293176809081,41.7990010206024,58.5238460075564
1867,50.1866882258989,44.7145981316349,55.6587783201629,41.8178486151742,58.5555278366235
1868,50.2119529377184,44.7356658433539,55.6882400320829,41.8366945692462,58.5872113061905
1869,50.2372176495379,44.7567324826816,55.7177028163941,41.8555388832375,58.6188964158383
1870,50.2624823613574,44.7777980498921,55.7471666728226,41.8743815575668,58.650583165148
1871,50.2877470731769,44.7988625452588,55.7766316010949,41.8932225926525,58.6822715537012
1872,50.3130117849963,44.8199259690552,55.8060976009374,41.9120619889129,58.7139615810798
1873,50.3382764968158,44.8409883215545,55.8355646720772,41.9308997467656,58.745653246866
1874,50.3635412086353,44.8620496030296,55.8650328142411,41.9497358666283,58.7773465506424
1875,50.3888059204548,44.8831098137533,55.8945020271563,41.968570348918,58.8090414919916
1876,50.4140706322743,44.9041689539982,55.9239723105504,41.9874031940516,58.840738070497
1877,50.4393353440938,44.9252270240366,55.953443664151,42.0062344024457,58.8724362857419
1878,50.4646000559133,44.9462840241407,55.9829160876858,42.0250639745164,58.9041361373101
1879,50.4898647677328,44.9673399545824,56.0123895808831,42.0438919106798,58.9358376247858
1880,50.5151294795523,44.9883948156335,56.041864143471,42.0627182113512,58.9675407477533
1881,50.5403941913717,45.0094486075654,56.071339775178,42.0815428769461,58.9992455057974
1882,50.5656589031912,45.0305013306496,56.1008164757328,42.1003659078793,59.0309518985031
1883,50.5909236150107,45.0515529851571,56.1302942448643,42.1191873045655,59.0626599254559
1884,50.6161883268302,45.0726035713588,56.1597730823016,42.1380070674191,59.0943695862413
1885,50.6414530386497,45.0936530895255,56.1892529877739,42.156825196854,59.1260808804454
1886,50.6667177504692,45.1147015399275,56.2187339610108,42.1756416932838,59.1577938076546
1887,50.6919824622887,45.1357489228353,56.248216001742,42.1944565571221,59.1895083674553
1888,50.7172471741082,45.1567952385189,56.2776991096974,42.2132697887817,59.2212245594346
1889,50.7425118859276,45.1778404872482,56.3071832846071,42.2320813886756,59.2529423831797
1890,50.7677765977471,45.1988846692928,56.3366685262014,42.2508913572161,59.2846618382782
1891,50.7930413095666,45.2199277849223,56.3661548342109,42.2696996948154,59.3163829243179
1892,50.8183060213861,45.2409698344059,56.3956422083663,42.2885064018852,59.3481056408871
1893,50.8435707332056,45.2620108180127,56.4251306483985,42.307311478837,59.3798299875742
1894,50.8688354450251,45.2830507360114,56.4546201540388,42.3261149260822,59.411555963968
1895,50.8941001568446,45.3040895886709,56.4841107250183,42.3449167440314,59.4432835696578
1896,50.9193648686641,45.3251273762595,56.5136023610686,42.3637169330953,59.4750128042328
1897,50.9446295804836,45.3461640990455,56.5430950619216,42.3825154936842,59.506743667283
1898,50.969894292303,45.367199757297,56.5725888273091,42.4013124262079,59.5384761583982
1899,50.9951590041225,45.3882343512817,56.6020836569634,42.4201077310762,59.5702102771689
1900,51.020423715942,45.4092678812674,56.6315795506167,42.4389014086983,59.6019460231857
1901,51.0456884277615,45.4303003475215,56.6610765080016,42.4576934594833,59.6336833960397
1902,51.070953139581,45.4513317503111,56.6905745288509,42.47648388384,59.665422395322
1903,51.0962178514005,45.4723620899035,56.7200736128975,42.4952726821765,59.6971630206245
1904,51.12148256322,45.4933913665653,56.7495737598746,42.5140598549012,59.7289052715388
1905,51.1467472750395,45.5144195805633,56.7790749695156,42.5328454024218,59.7606491476572
1906,51.172011986859,45.5354467321639,56.808577241554,42.5516293251457,59.7923946485722
1907,51.1972766986784,45.5564728216333,56.8380805757236,42.5704116234801,59.8241417738768
1908,51.2225414104979,45.5774978492375,56.8675849717584,42.5891922978319,59.8558905231639
1909,51.2478061223174,45.5985218152424,56.8970904293924,42.6079713486078,59.8876408960271
1910,51.2730708341369,45.6195447199137,56.9265969483601,42.6267487762138,59.91939289206
1911,51.2983355459564,45.6405665635167,56.9561045283961,42.645524581056,59.9511465108568
1912,51.3236002577759,45.6615873463168,56.985613169235,42.6642987635401,59.9829017520117
1913,51.3488649695954,45.6826070685789,57.0151228706119,42.6830713240713,60.0146586151195
1914,51.3741296814149,45.7036257305679,57.0446336322618,42.7018422630548,60.046417099775
1915,51.3993943932344,45.7246433325484,57.0741454539203,42.7206115808952,60.0781772055735
1916,51.4246591050538,45.745659874785,57.1036583353227,42.739379277997,60.1099389321107
1917,51.4499238168733,45.7666753575418,57.1331722762049,42.7581453547644,60.1417022789823
1918,51.4751885286928,45.7876897810829,57.1626872763028,42.7769098116011,60.1734672457845
1919,51.5004532405123,45.8087031456721,57.1922033353525,42.7956726489107,60.2052338321139
1920,51.5257179523318,45.8297154515731,57.2217204530905,42.8144338670965,60.2370020375671
1921,51.5509826641513,45.8507266990494,57.2512386292532,42.8331934665613,60.2687718617413
1922,51.5762473759708,45.8717368883642,57.2807578635773,42.8519514477078,60.3005433042338
1923,51.6015120877903,45.8927460197807,57.3102781557999,42.8707078109383,60.3323163646422
1924,51.6267767996098,45.9137540935615,57.339799505658,42.8894625566548,60.3640910425647
1925,51.6520415114292,45.9347611099696,57.3693219128889,42.9082156852591,60.3958673375993
1926,51.6773062232487,45.9557670692673,57.3988453772302,42.9269671971526,60.4276452493448
1927,51.7025709350682,45.9767719717168,57.4283698984196,42.9457170927365,60.4594247774
1928,51.7278356468877,45.9977758175804,57.457895476195,42.9644653724115,60.4912059213639
1929,51.7531003587072,46.0187786071199,57.4874221102945,42.9832120365782,60.5229886808362
1930,51.7783650705267,46.039780340597,57.5169498004564,43.0019570856368,60.5547730554166
1931,51.8036297823462,46.0607810182731,57.5464785464192,43.0207005199873,60.5865590447051
1932,51.8288944941657,46.0817806404097,57.5760083479216,43.0394423400293,60.618346648302
1933,51.8541592059851,46.1027792072679,57.6055392047024,43.0581825461622,60.6501358658081
1934,51.8794239178046,46.1237767191085,57.6350711165008,43.076921138785,60.6819266968243
1935,51.9046886296241,46.1447731761922,57.664604083056,43.0956581182964,60.7137191409519
1936,51.9299533414436,46.1657685787798,57.6941381041075,43.114393485095,60.7455131977923
1937,51.9552180532631,46.1867629271313,57.7236731793949,43.1331272395788,60.7773088669474
1938,51.9804827650826,46.2077562215071,57.7532093086581,43.1518593821459,60.8091061480193
1939,52.0057474769021,46.2287484621671,57.782746491637,43.1705899131936,60.8409050406106
1940,52.0310121887216,46.2497396493711,57.812284728072,43.1893188331194,60.8727055443238
1941,52.0562769005411,46.2707297833786,57.8418240177035,43.2080461423201,60.904507658762
1942,52.0815416123605,46.291718864449,57.8713643602721,43.2267718411925,60.9363113835286
1943,52.10680632418,46.3127068928415,57.9009057555186,43.2454959301331,60.968116718227
1944,52.1320710359995,46.3336938688151,57.9304482031839,43.2642184095378,60.9999236624612
1945,52.157335747819,46.3546797926287,57.9599917030094,43.2829392798026,61.0317322158354
1946,52.1826004596385,46.3756646645408,57.9895362547362,43.3016585413229,61.0635423779541
1947,52.207865171458,46.3966484848098,58.0190818581062,43.320376194494,61.095354148422
1948,52.2331298832775,46.4176312536941,58.0486285128609,43.3390922397108,61.1271675268442
1949,52.258394595097,46.4386129714516,58.0781762187423,43.357806677368,61.158982512826
1950,52.2836593069165,46.4595936383402,58.1077249754927,43.3765195078599,61.190799105973
1951,52.3089240187359,46.4805732546177,58.1372747828542,43.3952307315806,61.2226173058913
1952,52.3341887305554,46.5015518205413,58.1668256405695,43.4139403489239,61.254437112187
1953,52.3594534423749,46.5225293363686,58.1963775483813,43.4326483602832,61.2862585244666
1954,52.3847181541944,46.5435058023565,58.2259305060323,43.4513547660519,61.3180815423369
1955,52.4099828660139,46.5644812187619,58.2554845132658,43.4700595666227,61.3499061654051
1956,52.4352475778334,46.5854555858417,58.2850395698251,43.4887627623884,61.3817323932783
1957,52.4605122896529,46.6064289038523,58.3145956754535,43.5074643537412,61.4135602255645
1958,52.4857770014724,46.6274011730501,58.3441528298946,43.5261643410733,61.4453896618714
1959,52.5110417132919,46.6483723936912,58.3737110328925,43.5448627247763,61.4772207018074
1960,52.5363064251113,46.6693425660316,58.403270284191,43.5635595052418,61.5090533449809
1961,52.5615711369308,46.6903116903272,58.4328305835345,43.5822546828609,61.5408875910008
1962,52.5868358487503,46.7112797668334,58.4623919306672,43.6009482580245,61.5727234394761
1963,52.6121005605698,46.7322467958057,58.4919543253339,43.6196402311233,61.6045608900163
1964,52.6373652723893,46.7532127774994,58.5215177672792,43.6383306025476,61.6363999422309
1965,52.6626299842088,46.7741777121695,58.5510822562481,43.6570193726875,61.66824059573
1966,52.6878946960283,46.7951416000707,58.5806477919858,43.6757065419327,61.7000828501239
1967,52.7131594078478,46.8161044414579,58.6102143742376,43.6943921106726,61.7319267050229
1968,52.7384241196673,46.8370662365854,58.6397820027491,43.7130760792966,61.7637721600379
1969,52.7636888314867,46.8580269857076,58.6693506772659,43.7317584481934,61.7956192147801
1970,52.7889535433062,46.8789866890786,58.6989203975338,43.7504392177518,61.8274678688607
1971,52.8142182551257,46.8999453469523,58.7284911632991,43.76911838836,61.8593181218914
1972,52.8394829669452,46.9209029595824,58.758062974308,43.7877959604062,61.8911699734843
1973,52.8647476787647,46.9418595272226,58.7876358303068,43.806471934278,61.9230234232514
1974,52.8900123905842,46.9628150501261,58.8172097310423,43.8251463103631,61.9548784708053
1975,52.9152771024037,46.9837695285461,58.8467846762612,43.8438190890486,61.9867351157588
1976,52.9405418142232,47.0047229627358,58.8763606657106,43.8624902707214,62.0185933577249
1977,52.9658065260426,47.0256753529478,58.9059376991375,43.8811598557683,62.050453196317
1978,52.9910712378621,47.0466266994348,58.9355157762895,43.8998278445755,62.0823146311488
1979,53.0163359496816,47.0675770024493,58.965094896914,43.9184942375292,62.114177661834
1980,53.0416006615011,47.0885262622435,58.9946750607587,43.9371590350153,62.146042287987
1981,53.0668653733206,47.1094744790695,59.0242562675717,43.9558222374191,62.1779085092221
1982,53.0921300851401,47.1304216531793,59.0538385171009,43.974483845126,62.2097763251542
1983,53.1173947969596,47.1513677848245,59.0834218090946,43.993143858521,62.2416457353982
1984,53.1426595087791,47.1723128742568,59.1130061433014,44.0118022779887,62.2735167395695
1985,53.1679242205986,47.1932569217273,59.1425915194698,44.0304591039136,62.3053893372835
1986,53.193188932418,47.2141999274874,59.1721779373487,44.0491143366798,62.3372635281563
1987,53.2184536442375,47.235141891788,59.201765396687,44.0677679766711,62.3691393118039
1988,53.243718356057,47.25608281488,59.2313538972341,44.0864200242713,62.4010166878428
1989,53.2689830678765,47.2770226970139,59.2609434387392,44.1050704798634,62.4328956558896
1990,53.294247779696,47.2979615384402,59.2905340209518,44.1237193438307,62.4647762155613
1991,53.3195124915155,47.3188993394092,59.3201256436218,44.1423666165559,62.4966583664751
1992,53.344777203335,47.339836100171,59.349718306499,44.1610122984213,62.5285421082486
1993,53.3700419151545,47.3607718209755,59.3793120093335,44.1796563898093,62.5604274404996
1994,53.395306626974,47.3817065020723,59.4089067518756,44.1982988911018,62.5923143628461
1995,53.4205713387934,47.4026401437112,59.4385025338757,44.2169398026804,62.6242028749065
1996,53.4458360506129,47.4235727461414,59.4680993550845,44.2355791249265,62.6560929762994
1997,53.4711007624324,47.4445043096121,59.4976972152528,44.2542168582212,62.6879846666437
1998,53.4963654742519,47.4654348343723,59.5272961141315,44.2728530029453,62.7198779455585
1999,53.5216301860714,47.4863643206709,59.5568960514719,44.2914875594794,62.7517728126634
2000,53.5468948978909,47.5072927687566,59.5864970270252,44.3101205282038,62.7836692675779
2001,53.5721596097104,47.5282201788777,59.616099040543,44.3287519094985,62.8155673099222
2002,53.5974243215299,47.5491465512827,59.645702091777,44.3473817037432,62.8474669393165
2003,53.6226890333494,47.5700718862195,59.6753061804792,44.3660099113175,62.8793681553813
2004,53.6479537451688,47.5909961839363,59.7049113064014,44.3846365326004,62.9112709577373
2005,53.6732184569883,47.6119194446806,59.734517469296,44.4032615679709,62.9431753460058
2006,53.6984831688078,47.6328416687002,59.7641246689154,44.4218850178076,62.975081319808
2007,53.7237478806273,47.6537628562424,59.7937329050122,44.4405068824891,63.0069888787655
2008,53.7490125924468,47.6746830075544,59.8233421773391,44.4591271623932,63.0388980225004
2009,53.7742773042663,47.6956021228834,59.8529524856491,44.477745857898,63.0708087506346
2010,53.7995420160858,47.7165202024762,59.8825638296954,44.4963629693809,63.1027210627907
2011,53.8248067279053,47.7374372465794,59.9121762092311,44.5149784972193,63.1346349585912
2012,53.8500714397248,47.7583532554397,59.9417896240098,44.5335924417901,63.1665504376594
2013,53.8753361515442,47.7792682293033,59.9714040737852,44.5522048034703,63.1984674996182
2014,53.9006008633637,47.8001821684165,60.001019558311,44.5708155826361,63.2303861440913
2015,53.9258655751832,47.8210950730252,60.0306360773412,44.5894247796639,63.2623063707025
2016,53.9511302870027,47.8420069433753,60.0602536306301,44.6080323949297,63.2942281790757
2017,53.9763949988222,47.8629177797124,60.089872217932,44.6266384288091,63.3261515688353
2018,54.0016597106417,47.883827582282,60.1194918390013,44.6452428816775,63.3580765396059
2019,54.0269244224612,47.9047363513294,60.1491124935929,44.66384575391,63.3900030910123
2020,54.0521891342807,47.9256440870997,60.1787341814616,44.6824470458817,63.4219312226797
2021,54.0774538461001,47.9465507898379,60.2083569023624,44.701046757967,63.4538609342333
2022,54.1027185579196,47.9674564597887,60.2379806560505,44.7196448905404,63.4857922252989
2023,54.1279832697391,47.9883610971968,60.2676054422814,44.7382414439759,63.5177250955024
2024,54.1532479815586,48.0092647023065,60.2972312608107,44.7568364186473,63.5496595444699
2025,54.1785126933781,48.0301672753622,60.326858111394,44.7754298149283,63.5815955718279
2026,54.2037774051976,48.0510688166079,60.3564859937873,44.7940216331921,63.6135331772031
2027,54.2290421170171,48.0719693262875,60.3861149077466,44.8126118738117,63.6454723602225
2028,54.2543068288366,48.0928688046448,60.4157448530283,44.8312005371598,63.6774131205133
2029,54.2795715406561,48.1137672519233,60.4453758293888,44.8497876236091,63.709355457703
2030,54.3048362524755,48.1346646683664,60.4750078365847,44.8683731335317,63.7412993714194
2031,54.330100964295,48.1555610542174,60.5046408743727,44.8869570672996,63.7732448612905
2032,54.3553656761145,48.1764564097192,60.5342749425098,44.9055394252845,63.8051919269445
2033,54.380630387934,48.1973507351148,60.5639100407532,44.9241202078579,63.8371405680102
2034,54.4058950997535,48.2182440306468,60.5935461688602,44.9426994153908,63.8690907841162
2035,54.431159811573,48.2391362965579,60.6231833265881,44.9612770482544,63.9010425748916
2036,54.4564245233925,48.2600275330902,60.6528215136947,44.9798531068191,63.9329959399658
2037,54.481689235212,48.2809177404862,60.6824607299378,44.9984275914555,63.9649508789685
2038,54.5069539470315,48.3018069189877,60.7121009750753,45.0170005025336,63.9969073915293
2039,54.5322186588509,48.3226950688366,60.7417422488653,45.0355718404233,64.0288654772786
2040,54.5574833706704,48.3435821902745,60.7713845510663,45.0541416054943,64.0608251358466
2041,54.5827480824899,48.3644682835431,60.8010278814367,45.0727097981158,64.092786366864
2042,54.6080127943094,48.3853533488836,60.8306722397352,45.0912764186571,64.1247491699617
2043,54.6332775061289,48.4062373865373,60.8603176257205,45.1098414674868,64.156713544771
2044,54.6585422179484,48.427120396745,60.8899640391518,45.1284049449737,64.1886794909231
2045,54.6838069297679,48.4480023797476,60.9196114797881,45.1469668514859,64.2206470080498
2046,54.7090716415874,48.4688833357859,60.9492599473889,45.1655271873917,64.252616095783
2047,54.7343363534069,48.4897632651002,60.9789094417135,45.1840859530587,64.284586753755
2048,54.7596010652263,48.5106421679309,61.0085599625218,45.2026431488545,64.3165589815982
2049,54.7848657770458,48.5315200445182,61.0382115095735,45.2211987751464,64.3485327789453
2050,54.8101304888653,48.552396895102,61.0678640826287,45.2397528323014,64.3805081454292
2051,54.8353952006848,48.5732727199222,61.0975176814475,45.2583053206863,64.4124850806833
2052,54.8606599125043,48.5941475192183,61.1271723057903,45.2768562406676,64.444463584341
2053,54.8859246243238,48.61502129323,61.1568279554176,45.2954055926116,64.476443656036
2054,54.9111893361433,48.6358940421964,61.1864846300901,45.3139533768841,64.5084252954024
2055,54.9364540479628,48.6567657663568,61.2161423295687,45.3324995938511,64.5404085020744
2056,54.9617187597823,48.6776364659502,61.2458010536143,45.351044243878,64.5723932756865
2057,54.9869834716017,48.6985061412152,61.2754608019883,45.3695873273299,64.6043796158736
2058,55.0122481834212,48.7193747923907,61.3051215744518,45.388128844572,64.6363675222705
2059,55.0375128952407,48.7402424197149,61.3347833707665,45.4066687959688,64.6683569945126
2060,55.0627776070602,48.7611090234264,61.364446190694,45.4252071818849,64.7003480322355
2061,55.0880423188797,48.7819746037632,61.3941100339962,45.4437440026845,64.7323406350749
2062,55.1133070306992,48.8028391609632,61.4237749004351,45.4622792587314,64.7643348026669
2063,55.1385717425187,48.8237026952644,61.4534407897729,45.4808129503896,64.7963305346477
2064,55.1638364543382,48.8445652069043,61.483107701772,45.4993450780223,64.828327830654
2065,55.1891011661576,48.8654266961205,61.5127756361948,45.5178756419928,64.8603266903225
2066,55.2143658779771,48.8862871631501,61.5424445928041,45.5364046426641,64.8923271132902
2067,55.2396305897966,48.9071466082305,61.5721145713627,45.5549320803987,64.9243290991945
2068,55.2648953016161,48.9280050315986,61.6017855716336,45.5734579555593,64.956332647673
2069,55.2901600134356,48.9488624334912,61.63145759338,45.5919822685078,64.9883377583634
2070,55.3154247252551,48.9697188141449,61.6611306363652,45.6105050196064,65.0203444309038
2071,55.3406894370746,48.9905741737964,61.6908047003528,45.6290262092166,65.0523526649326
2072,55.3659541488941,49.0114285126818,61.7204797851064,45.6475458376998,65.0843624600883
2073,55.3912188607136,49.0322818310373,61.7501558903898,45.6660639054174,65.1163738160097
