"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2063.442",9192,8812.823073045,9404.66586716401,8656.17174803464,9561.31719217436
"2063.462",9153,9004.27313367847,9596.03856720356,8847.64228478046,9752.66941610157
"2063.481",9056,8865.92669782947,9457.61788879213,8709.31549975072,9614.22908687089
"2063.500",9225,8765.29391535089,9356.93050631543,8608.69716901867,9513.52725264765
"2063.519",9210,8991.00754802296,9582.57903600613,8834.42803340903,9739.15855062007
"2063.538",9220,8943.88468380852,9535.37906572112,8787.32557793866,9691.93817159097
"2063.558",9348,8992.75109290413,9584.16787353075,8836.21252685396,9740.70643958091
"2063.577",9277,8755.5958343163,9346.9633687859,8599.07030293652,9503.48890016568
"2063.596",9424,9020.48829995621,9611.77746320983,8863.98351218428,9768.28225098176
"2063.615",9308,9006.36171989351,9597.60864571521,8849.8681116945,9754.10225391422
"2063.635",9305,9047.71913435968,9638.88846730666,8891.24606375403,9795.36153791231
"2063.654",9231,9052.44420888837,9643.53521679796,8895.99186966782,9799.9875560185
"2063.673",9243,8981.64358117992,9572.66314957477,8825.21015085672,9729.09657989796
"2063.692",9272,8943.44381158358,9534.38559100575,8787.03097075774,9690.79843183159
"2063.712",9395,8959.22196474345,9550.08621425842,8802.82964484447,9706.4785341574
"2063.731",9412,9140.96045547216,9731.77464925017,8984.58138452645,9888.15372019589
"2063.750",9432,8981.86377326015,9572.61376663373,8825.50169513503,9728.97584475885
"2063.769",9473,9245.93086381611,9836.61275830553,9089.58681037683,9992.95681174481
"2063.788",9301,9107.38774003946,9698.00572464263,8951.06060252526,9854.33286215683
"2063.808",9194,9054.33250172578,9644.88824689811,8898.02183799382,9801.19891063007
"2063.827",9380,9286.22706906239,9876.73755762455,9129.92838403157,10033.0362426554
"2063.846",9443,9046.86232556876,9637.31334426368,8890.57938126097,9793.59628857148
"2063.865",9340,9067.28819293175,9657.685527039,8911.01945807599,9813.95426189477
"2063.885",9229,8856.28009045671,9446.60026827727,8700.03177763643,9602.84858109755
"2063.904",9260,8956.38528786546,9546.64635175293,8800.15262155813,9702.87901806025
"2063.923",9466,9010.25279491279,9600.43669012254,8854.04055392065,9756.64893111467
"2063.942",9394,9016.20646940506,9606.36931604604,8859.99979963254,9762.57598581856
"2063.962",9151,9261.0002135448,9851.08752273566,9104.81353732761,10007.2741989528
"2063.981",9258,8980.88528607045,9570.96005976211,8824.70192779948,9727.14341803308
"2064.000",9437,8881.95146168661,9471.9483844327,8725.78870931622,9628.11113680309
"2064.019",9374,8984.39117794218,9574.35767813832,8828.23647793435,9730.51237814614
"2064.038",9206,9148.73763220644,9738.62846422697,8992.6029603549,9894.76313607851
"2064.058",9420,9083.53472856841,9673.37619847805,8927.4131220784,9829.49780496806
"2064.077",9376,9005.15496680232,9594.94941225304,8849.04580693474,9751.05857212063
"2064.096",9374,9019.64808600775,9609.36702343705,8863.55891190619,9765.45619753862
"2064.115",9354,8906.51289981185,9496.15522558606,8750.4440035905,9652.22412180742
"2064.135",9487,9170.88368871574,9760.44837818425,9014.83534158323,9916.49672531676
"2064.154",9404,8995.81016812913,9585.32722402099,8839.77442884277,9741.36296330735
"2064.173",9505,8831.57747608073,9421.01696498897,8675.56226753477,9577.03217353492
"2064.192",9308,9208.93526485744,9798.31675956253,9052.93540644982,9954.31661797014
"2064.212",9487,9104.47635088611,9693.80197121307,8948.49128153304,9849.78704056614
"2064.231",9294,9004.91386212464,9594.18502457597,8848.94320690056,9750.15567980004
"2064.250",9218,8977.18524955574,9566.3983259462,8821.22996878328,9722.35360671867
"2064.269",9220,9237.80616974587,9826.96590503219,9081.86500751084,9982.90706726722
"2064.288",9337,9051.51262466624,9640.60082552103,8895.59039645151,9796.52305373576
"2064.308",9254,9112.32845017041,9701.34914951039,8956.42408852741,9857.25351115339
"2064.327",9189,8934.60887752419,9523.55444795246,8778.72440130293,9679.43892417372
"2064.346",9022,9015.89378039937,9604.77269185694,8860.02694774189,9760.63952451442
"2064.365",9174,8806.78271453038,9395.65193689986,8650.9184464196,9551.51620501064
"2064.385",9183,8784.55069691009,9373.34382950061,8628.70656854726,9529.18795786345
"2064.404",9236,9016.32800957132,9605.04415521832,8860.50425842154,9760.86790636809
"2064.423",9341,8937.09364613879,9525.73644751241,8781.28930804552,9681.54078560568
"2064.442",9267,9035.49187969769,9624.08078820855,8879.70180618354,9779.8708617227
"2064.462",9164,9031.69568771602,9620.20753040454,8875.92601229288,9775.97720582767
"2064.481",9193,8902.85184293201,9491.30329064984,8747.098153092,9647.05698048985
"2064.500",9064,8856.07436773472,9444.45006279149,8700.34072841293,9600.18370211329
"2064.519",9244,8675.19920175908,9263.5306785355,8519.47726630913,9419.25261398546
"2064.538",9265,8801.91939766576,9390.18611580466,8646.21460279176,9545.89091067865
"2064.558",9035,8865.12940275631,9453.32476395473,8709.44349492358,9609.01067178746
"2064.577",9111,8877.79015215018,9465.96731198788,8722.10906192663,9621.64840221143
"2064.596",9015,8845.57425825363,9433.67658632599,8689.91297480192,9589.33786977769
"2064.615",9046,8644.63220082373,9232.68121608226,8488.98502842146,9388.32838848453
"2064.635",8880,8731.44769103794,9319.42347031028,8575.81990303029,9475.05125831792
"2064.654",9004,8636.41566523413,9224.37775421732,8480.79150082713,9380.00191862432
"2064.673",9019,8855.64534627129,9443.53063296214,8700.04151020314,9599.13446903029
"2064.692",8932,8824.46516383646,9412.27374742562,8668.88162985297,9567.85728140911
"2064.712",9030,8733.13378634279,9320.88357514167,8577.56581440025,9476.45154708421
"2064.731",9084,8735.98759120922,9323.66112819728,8580.43980190187,9479.20891750463
"2064.750",9011,8988.72577740792,9576.32553180284,8833.19751717331,9731.85379203745
"2064.769",9045,8723.21286738751,9310.7419801392,8567.70330486641,9466.25154266029
"2064.788",9045,8875.69603205417,9463.14879080769,8720.20667921561,9618.63814364625
"2064.808",9144,8895.81760100424,9483.19444734747,8740.34834096697,9638.66370738473
"2064.827",9286,8824.42069071017,9411.72873317601,8668.96964195919,9567.17978192699
"2064.846",9477,8739.23906029489,9326.51278478366,8583.79709496375,9481.9547501148
"2064.865",9349,9097.4945853811,9684.80408691838,8942.04315043723,9840.25552186225
"2064.885",9442,9150.11866697321,9737.35258667552,8994.68723733264,9892.78401631609
"2064.904",9573,8882.3833494169,9469.56081829835,8726.96686140606,9624.97730630919
"2064.923",9755,9132.92980583968,9720.09275505801,8977.51716095152,9875.50539994618
"2064.942",9622,9158.62034072933,9745.84710632193,9003.19080466721,9901.27664238405
"2064.962",9566,9228.75446235495,9815.90991404535,9073.34380194256,9971.32057445775
"2064.981",9599,9237.41727948012,9824.4963925688,9082.02682467507,9979.88684737385
"2065.000",9427,9132.90527364567,9719.91423421846,8977.53338708996,9875.28612077418
"2065.019",9516,9015.90100897355,9602.85109514545,8860.54470553045,9758.20739858856
"2065.038",9559,9184.44579472804,9771.32369458532,9029.10859784827,9926.66089146509
"2065.058",9569,9140.48732330813,9727.30103329531,8985.16711646069,9882.62124014275
"2065.077",9706,9174.8035569995,9761.55014728002,9019.50111566528,9916.85258861425
"2065.096",9574,9363.01342484575,9949.74268149956,9207.71557144539,10105.0405348999
"2065.115",9575,9193.26016044683,9779.91317581126,9037.98248689679,9935.1908493613
"2065.135",9590,9180.06806140997,9766.64599714077,9024.81026023855,9921.90379831219
"2065.154",9737,9234.13334659236,9820.63934998189,9078.89458476159,9975.87811181266
"2065.173",9478,9262.80870205739,9849.29620665493,9107.5748365611,10004.5300721512
"2065.192",9423,9175.84020934688,9762.27481082336,9020.6203464609,9917.49467370934
"2065.212",9546,9183.39035480816,9769.7629215861,9028.18691151505,9924.96636487921
"2065.231",9347,9198.02525959278,9784.33285004925,9042.8390144931,9939.51909514893
"2065.250",9277,9314.7110429916,9900.96985734294,9159.5377081471,10056.1431921874
"2065.269",9356,8990.06917682244,9576.27688461214,8834.90936906769,9731.43669236689
"2065.288",9415,9215.07242770912,9801.20444069694,9059.9326551582,9956.34421324786
"2065.308",9464,9282.84174360655,9868.90480146176,9127.72022237674,10024.0263226916
"2065.327",9378,8978.91388520864,9564.91283363134,8823.80933272062,9720.01738611936
"2065.346",9397,9052.00198034762,9637.92638545669,8896.9171582829,9793.01120752142
"2065.365",9550,9296.18783178828,9882.03649538264,9141.12305729152,10037.1012698794
"2065.385",9526,8933.66994101583,9519.48198551921,8778.61485900696,9674.53706752807
"2065.404",9534,8904.84789722643,9490.59189087677,8749.81082719035,9645.62896091285
"2065.423",9318,9244.48955866916,9830.16299898781,9089.47116297195,9985.18139468503
"2065.442",9469,9208.43348789829,9794.0728791853,9053.42410443536,9949.08226264823
"2065.462",9513,9154.99274983493,9740.56358276029,9000.0015126742,9895.55481992103
"2065.481",9380,9111.70093479144,9697.20754170251,8956.72669722982,9852.18177926414
"2065.500",9418,9198.17339174938,9783.61258317162,9043.21699798979,9938.56897693121
"2065.519",9483,9064.60046940657,9649.96402156557,8909.66409615061,9804.90039482154
"2065.538",9383,8945.55389190669,9530.84999025225,8790.63537259667,9685.76850956227
"2065.558",9457,8989.86108820285,9575.08554735991,8834.96153064064,9729.98510492212
"2065.577",9399,8977.60669945234,9562.75966098804,8822.72606616737,9717.64029427301
"2065.596",9132,9050.97592874278,9636.05412077894,8896.1150857489,9790.91496377283
"2065.615",9151,9002.99349410156,9588.10429746812,8848.12401940992,9742.97377215976
"2065.635",9350,8957.68112520176,9542.74014251926,8802.82535744934,9697.59591027169
"2065.654",9451,8916.43296587018,9501.43796306636,8761.59149638018,9656.27943255636
"2065.673",9345,9078.35909211622,9663.32503402219,8923.5279599371,9818.1561662013
"2065.692",9285,9300.72866439773,9885.61988975023,9145.91730849572,10040.4312456522
"2065.712",9297,8830.10955206274,9414.93254779404,8675.31625545059,9569.72584440619
"2065.731",9223,9033.85632234535,9618.60493034688,8879.08271497592,9773.3785377163
"2065.750",9131,9123.60497629284,9708.29000223734,8968.84819807734,9863.04678045284
"2065.769",9052,8831.34840437109,9415.98851788133,8676.60351375886,9570.73340849356
"2065.788",9138,8829.69898293036,9414.3034136384,8674.96353698537,9569.0388595834
"2065.808",9022,9032.23369694408,9616.76327640746,8877.5180629268,9771.47891042474
"2065.827",8884,8954.42836307847,9538.91158851002,8799.72499823228,9693.61495335621
"2065.846",8980,8533.46225919583,9117.94772924982,8378.75830023398,9272.65168821168
"2065.865",9116,8743.09340039194,9327.50754747272,8588.40831948075,9482.1926283839
"2065.885",9184,8961.77453344908,9546.1231961769,8807.10678519914,9700.79094442684
"2065.904",9226,8810.43741814475,9394.72233912386,8655.78654131657,9549.37321595204
"2065.923",9324,8814.78741648314,9399.00482324971,8660.15440958757,9553.63783014527
"2065.942",9234,9077.81246614096,9661.9773277419,8923.19336711063,9816.59642677223
"2065.962",9284,8928.92772293758,9513.01880634193,8774.32815181629,9667.61837746321
"2065.981",9379,9169.36185532938,9753.37922644917,9014.78179467128,9907.95928710727
"2066.000",9379,9162.34810681551,9746.30718039906,9007.78347658316,9900.8718106314
"2066.019",9127,8986.78534265259,9570.67420337095,8832.23929664308,9725.22024938046
"2066.038",9126,8859.54866806265,9443.43134056641,8705.0042599746,9597.97574865445
"2066.058",9157,8752.67069892656,9336.49872605175,8598.14075459653,9491.02867038178
"2066.077",9373,8951.02272598452,9534.77815718796,8796.51199663428,9689.28888653819
"2066.096",9316,9016.06991712769,9599.79977524194,8861.56595656529,9754.30373580434
"2066.115",9190,8814.82027361771,9398.477158316,8660.3356279518,9552.96180398191
"2066.135",9286,9164.58601622197,9748.18468419972,9010.11677959118,9902.6539208305
"2066.154",9257,8823.02910756549,9406.55491601689,8668.57915568643,9561.00486789595
"2066.173",9223,9126.62235972459,9710.07360511856,8972.19214349469,9864.50382134846
"2066.192",9282,8914.15838019473,9497.53761549115,8759.74722388633,9651.94877179955
"2066.212",9407,8956.28052624185,9539.58659254524,8801.88873659605,9693.97838219104
"2066.231",9470,9068.98405681744,9652.24341765996,8914.6046293604,9806.62284511701
"2066.250",9345,9191.40178566529,9774.61416895729,9037.03479241477,9928.9811622078
"2066.269",9339,9231.30388984837,9814.44449446102,9076.95589526665,9968.79248904274
"2066.288",9175,8971.34174182693,9554.40842937263,8817.01331191103,9708.73685928854
"2066.308",9303,8960.71664093922,9543.75070304921,8806.39684645452,9698.07049753391
"2066.327",9259,8893.50404514099,9476.46558145479,8739.20344707496,9630.76617952082
"2066.346",9489,9019.16478107046,9602.05277000701,8864.88364981929,9756.33390125817
"2066.365",9340,9063.52985764733,9646.40968212783,8909.25088739714,9800.68865237801
"2066.385",9332,9076.45268207028,9659.25942824338,8922.19305447966,9813.51905583399
"2066.404",9239,8999.22197191136,9581.95479111372,8844.98191160792,9736.19485141715
"2066.423",9198,9084.11444668784,9666.78694706657,8929.89035181262,9821.01104194179
"2066.442",9514,8981.99170509811,9564.60215409479,8827.78403423162,9718.80982496128
"2066.462",9337,8892.27847533242,9474.91464522856,8738.06399655508,9629.1291240059
"2066.481",9370,9051.41145724652,9633.97495684096,8897.21621313616,9788.17020095131
"2066.500",9268,9023.05105132127,9605.54082772565,8868.87532056062,9759.71655848631
"2066.519",9379,9260.25112143575,9842.67733817182,9106.09221390308,9996.8362457045
"2066.538",9275,8992.23541074667,9574.59394500884,8838.0944176827,9728.73493807281
"2066.558",9071,9120.4918041577,9702.78228192596,8966.36882455956,9856.9052615241
"2066.577",9187,8913.26894615299,9495.56605790453,8759.14421064555,9649.69079341197
"2066.596",9344,8860.78845264731,9443.01176526608,8706.68325059038,9597.11696732301
"2066.615",9421,9104.14225939166,9686.31940355093,8950.0492773878,9840.41238555478
"2066.635",9260,8914.06840620151,9496.20216977047,8759.98690634632,9650.28366962565
"2066.654",9370,9043.84448616043,9625.91368395965,8889.7800758322,9779.97809428789
"2066.673",9540,9011.75166338512,9593.75348818806,8857.70508561182,9747.80006596136
"2066.692",9354,9120.7302737588,9702.72038917175,8966.68679527382,9856.76386765673
"2066.712",9399,9073.99019854848,9655.91276160919,8919.96460009108,9809.93836006659
"2066.731",9522,9086.06417487233,9667.91317588855,8932.05804711196,9821.91930364892
"2066.750",9525,8951.68951557031,9533.49266797334,8797.69552320482,9687.48666033883
"2066.769",9384,9148.10669405882,9729.84694574734,8994.12935050678,9883.82428929938
"2066.788",9490,8959.44299918937,9541.1186655718,8805.48275033523,9695.07891442593
"2066.808",9468,9137.61666038617,9719.22643554624,8983.67385188511,9873.16924404731
"2066.827",9508,9117.47546164693,9699.01254095768,8963.55189457489,9852.93610802971
"2066.846",9311,9220.13400689007,9801.60368527041,9066.22827976669,9955.50941239379
"2066.865",9574,9089.73913524192,9671.16682260356,8935.84452246981,9825.06143537566
"2066.885",9541,9174.47021342881,9755.87707972109,9020.58111166087,9909.76618148903
"2066.904",9393,9146.8659260808,9728.20805533969,8992.99395917056,9882.08002224993
"2066.923",9539,9141.66586822219,9722.9463577338,8987.81021636754,9876.80200958846
"2066.942",9470,9199.01361809046,9780.23725239303,9045.17301490062,9934.07785558287
"2066.962",9581,9239.90648509626,9821.05646368904,9086.08537739517,9974.87757139013
"2066.981",9431,9128.79331648011,9709.89128820914,8974.98597416434,9863.6986305249
"2067.000",9386,9103.34964576564,9684.38116772266,8949.55989164211,9838.17092184619
"2067.019",9471,9377.13042766526,9958.09543912593,9223.35827780671,10111.8675889845
"2067.038",9219,9149.99840896285,9730.89426684235,8996.24456295159,9884.64811285361
"2067.058",9414,9029.91480337801,9610.80314437362,8876.16294696574,9764.55500078589
"2067.077",9370,9303.36610274043,9884.19077025067,9149.63109968169,10037.9257733094
"2067.096",9347,9009.27316551303,9590.02432610683,8855.55761855982,9743.73987306004
"2067.115",9193,9092.03098048086,9672.70927096356,8938.33472108099,9826.40553036343
"2067.135",9265,9002.30315637371,9582.94641300457,8848.61616987429,9736.63339950399
"2067.154",9257,9045.23094211462,9625.8012636047,8891.56326038085,9779.46894533848
"2067.173",9142,8910.005861269,9490.50360671441,8756.35738925387,9644.15207872953
"2067.192",9366,8939.48625470157,9519.9363781894,8785.85038745722,9673.57224543375
"2067.212",9395,9094.38762153256,9674.79370636219,8940.76341061693,9828.41791727782
"2067.231",9435,9112.66652186919,9693.01305911974,8959.05807224568,9846.62150874325
"2067.250",9224,9046.39056405065,9626.67557903417,8892.79839838757,9780.26774469724
"2067.269",9174,8923.17374526434,9503.42214429154,8769.59127125948,9657.0046182964
"2067.288",9348,8914.9983658667,9495.19973497708,8761.4283399289,9648.76976091489
"2067.308",9464,9045.36945967244,9625.51069154356,8891.81535110037,9779.06480011564
"2067.327",9293,8985.04201834678,9565.14735467932,8831.49741074985,9718.69196227625
"2067.346",9125,9117.70254646635,9697.74482822751,8964.17462840634,9851.27274628752
"2067.365",9235,9017.15675750668,9597.18978962958,8863.63128767803,9750.71525945823
"2067.385",9274,9078.17247960995,9658.13247492977,8924.66634145533,9811.63861308439
"2067.404",9295,8932.79741264399,9512.68527750058,8779.31036626975,9666.17232387483
"2067.423",9265,9013.11120026135,9592.9270903995,8859.64320444431,9746.39508621653
"2067.442",9373,8982.47183349937,9562.21527156766,8829.02301458684,9715.66409048019
"2067.462",9443,9008.99632536411,9588.67893121042,8855.56360776812,9742.1116488064
"2067.481",9403,9111.42378360703,9691.05291200291,8958.00522063716,9844.47147497278
"2067.500",9287,9108.09670701037,9687.65374022231,8954.69722648301,9841.05322074967
"2067.519",9388,9144.22237102769,9723.72023681869,8990.83855117066,9877.10405667572
"2067.538",9526,9087.60956844791,9667.03818449855,8934.24407788997,9820.40367505649
"2067.558",9568,9170.76277127179,9750.15812741909,9017.40608407849,9903.51481461239
"2067.577",9504,9057.66964467607,9637.01895048126,8904.32514627205,9790.36344888528
"2067.596",9309,9282.9711905621,9862.24827355922,9129.64580838066,10015.5736557407
"2067.615",9207,9006.43971015997,9585.68547934178,8853.12261624478,9739.00257325696
"2067.635",9151,9091.37622502827,9670.59782265578,8938.06552893704,9823.90851874701
"2067.654",9178,8893.11519373114,9472.29807601511,8739.81474497236,9625.5985247739
"2067.673",9029,8939.3104715327,9518.42615303433,8786.02780974657,9671.70881482046
"2067.692",9223,8904.5117337743,9483.60758438344,8751.23432090835,9636.88499724939
"2067.712",9124,8930.70025522514,9509.7317061343,8777.43988793013,9662.99207342931
"2067.731",9400,8925.12443643652,9504.09085541903,8771.88128205274,9657.33400980281
"2067.750",9098,8976.94599646317,9555.91073059609,8823.70328803214,9709.15343902713
"2067.769",9250,9064.90850289339,9643.85262014019,8911.67125142248,9797.0898716111
"2067.788",9061,8942.36168598096,9521.23572787233,8789.14298233625,9674.45443151705
"2067.808",9104,9018.49123812474,9597.3367189078,8865.28009414875,9750.54786288379
"2067.827",9140,8857.99634176021,9436.77483424364,8704.8029285161,9589.96824748776
"2067.846",9094,8906.01568854749,9484.72186741078,8752.84141556245,9637.89614039582
"2067.865",9174,8941.50173897114,9520.14188386643,8788.34494412166,9673.29867871592
"2067.885",9203,8757.4517716483,9336.02063380866,8604.31384419906,9489.1585612579
"2067.904",9208,8899.69255392292,9478.19029392406,8746.5734513721,9631.30939647488
"2067.923",9077,8840.99204818247,9419.41750931824,8687.89207669169,9572.51748080902
"2067.942",9370,8763.09947395812,9341.47832866121,8610.01183844491,9494.56596417442
"2067.962",9270,8864.17962077591,9442.54878801837,8711.09454937865,9595.63385941564
"2067.981",9410,9036.01948011928,9614.31632567349,8882.95355111659,9767.38225467618
"2068.000",9380,8989.66699111395,9567.91927264827,8836.61285749482,9720.9734062674
"2068.019",9438,9038.01247887083,9616.19540079397,8884.97670363184,9769.23117603296
"2068.038",9270,9266.47610608403,9844.5974263731,9113.45663581267,9997.61689664446
"2068.058",9399,8948.74853411328,9526.81637627132,8795.74321864817,9679.82169173644
"2068.077",9270,9000.1098057328,9578.11289213196,8847.12163008173,9731.10106778304
"2068.096",9461,9108.62347319408,9686.56493243954,8955.65160926527,9839.53679636834
"2068.115",9418,9205.58835484341,9783.48864051143,9052.62738890225,9936.44960645259
"2068.135",9364,8952.59912977076,9530.42956883544,8799.65665110877,9683.37204749742
"2068.154",9245,9122.32530587009,9700.084498456,8969.40168501192,9853.00811931417
"2068.173",9342,9008.10391305731,9585.81334866038,8855.19346207697,9738.72379964072
"2068.192",9173,8909.4706812111,9487.10956509891,8756.57890414178,9640.00134216823
"2068.212",9260,8918.9298254279,9496.52882174821,8766.04860595996,9649.41004121615
"2068.231",9164,9174.73281164214,9752.25981285836,9021.87064812717,9905.12197637333
"2068.250",9049,8779.47233200998,9356.94096332848,8626.6256180737,9509.78767726476
"2068.269",9016,8965.93481781071,9543.37415428568,8813.09585775114,9696.21311434525
"2068.288",9014,8978.84021168302,9556.2341573966,8826.01326583226,9709.06110324736
"2068.308",8819,8831.30960156358,9408.64346039064,8678.49855975099,9561.45450220323
"2068.327",8944,8885.94003962082,9463.29997952244,8733.12209456479,9616.11792457846
"2068.346",8903,8836.04244196613,9413.3327644919,8683.24292351642,9566.13228294161
"2068.365",8968,8702.18634119412,9279.41626847376,8549.40280840044,9432.19980126744
"2068.385",9050,8536.50512648647,9113.66337663671,8383.74056548294,9266.42793764024
"2068.404",9208,8653.52144965028,9230.61142453725,8500.77496001734,9383.3579141702
"2068.423",9121,8816.43879664848,9393.49416410763,8663.70146704835,9546.23149370775
"2068.442",9119,8752.09520238325,9329.07917569256,8599.37676967312,9481.79760840269
"2068.462",9285,8641.09911213344,9218.01202365288,8488.39948834292,9370.7116474434
"2068.481",9196,8841.14511174311,9418.01550288229,8688.45674241741,9570.70387220799
"2068.500",9424,8783.51765873861,9360.31688184097,8630.84812645441,9512.98641412518
"2068.519",9272,9161.28397204141,9738.07635401794,9008.61625049383,9890.74407556551
"2068.538",9267,8956.43472111136,9533.15736313144,8803.78545861523,9685.80662562757
"2068.558",9364,8908.39291886351,9485.04457491087,8755.76244521941,9637.67504855497
"2068.577",9240,9030.04820194261,9606.63935923532,8877.43374135158,9759.25381982634
"2068.596",9300,8920.94998487664,9497.47679681741,8768.3525554715,9650.07422622255
"2068.615",9352,8992.0224932485,9568.47889857033,8839.44369934971,9721.05769246912
"2068.635",9239,8907.53433710538,9483.92567269066,8754.97276612549,9636.48724367054
"2068.654",9199,8846.7980106355,9423.12538246091,8694.25336984018,9575.67002325624
"2068.673",9275,9060.39836450497,9636.66238296048,8907.87049233374,9789.19025513171
"2068.692",9373,8980.18754149377,9556.3819349455,8827.67809794786,9708.89137849141
"2068.712",9337,8853.1600654373,9429.30205253262,8700.66449301603,9581.79762495388
"2068.731",9314,8880.66507217591,9456.73683375449,8728.18808732613,9609.21381860426
"2068.750",9159,8944.68131999768,9520.68173715273,8792.22321887614,9673.13983827428
"2068.769",9199,8942.05945568034,9518.02092143633,8789.61166437136,9670.46871274531
"2068.788",9177,9051.17044296959,9627.06284395023,8898.74093200241,9779.49235491742
"2068.808",9318,8912.89176843251,9488.71588815382,8760.48033042297,9641.12732616336
"2068.827",9159,8960.32306026578,9536.09365943465,8807.92578829076,9688.49093140966
"2068.846",9117,8934.04965600921,9509.7635268152,8781.66739912486,9662.14578369955
"2068.865",9269,8980.27908993894,9555.93537613777,8827.91207477942,9708.30239129729
"2068.885",9243,9026.27811174196,9601.87556626007,8873.9266683877,9754.22700961433
"2068.904",9077,8889.88425121212,9465.41105286024,8737.55150854293,9617.74379552943
"2068.923",9077,8926.24278323461,9501.73379645047,8773.91951319124,9654.05706649385
"2068.942",9080,8714.75057348276,9290.18185911643,8562.44311237544,9442.48932022374
"2068.962",9303,8764.79470730083,9340.15912792917,8612.50494429137,9492.44889093863
"2068.981",9317,9045.06164716409,9620.40184536034,8892.77829544512,9772.6851970793
"2069.000",9160,8988.60662803707,9563.89106365451,8836.33803578117,9716.15965591041
"2069.019",9105,8786.97193719541,9362.20005320428,8634.71825183943,9514.45373856026
"2069.038",9061,8845.11671034389,9420.29103777462,8692.87726196456,9572.53048615395
"2069.058",9125,8930.77497060151,9505.89484182469,8778.54993590964,9658.11987651655
"2069.077",9058,8922.77826603442,9497.82720863582,8770.57200501471,9650.03346965553
"2069.096",9057,9003.0222283584,9578.00902342581,8850.8324167973,9730.19883498691
"2069.115",9283,8892.25969629013,9467.17972548085,8740.08755658911,9619.35186518186
"2069.135",9185,8982.84508763995,9557.74227151865,8830.67899472777,9709.90836443083
"2069.154",9073,8936.24837536076,9511.07479696916,8784.10101209015,9663.22216023977
"2069.173",9192,8868.03482829211,9442.8106219611,8715.90086542761,9594.9445848256
"2069.192",9147,8863.75018669849,9438.45854609089,8711.63407260885,9590.57466018053
"2069.212",9199,8815.84419864052,9390.4827138478,8663.74657118998,9542.58034129835
"2069.231",9179,8822.68891583676,9397.25820244083,8670.60961209063,9549.33750618696
"2069.250",9196,8942.61655577726,9517.11520367003,8790.55594896862,9669.17581047867
"2069.269",9150,8556.74614260734,9131.17422844959,8404.7042124453,9283.21615861163
"2069.288",9174,9030.18514293221,9604.54536574335,8878.16117502948,9756.56933364608
"2069.308",9109,8937.9913416435,9512.2809081081,8785.98607534603,9664.28617440558
"2069.327",9127,9158.23360622839,9732.45966812189,9006.24514857556,9884.44812577473
"2069.346",9155,8876.07378804469,9450.2301709429,8724.10377330785,9602.20018567973
"2069.365",9034,8762.58078719309,9336.66669623496,8610.62942575927,9488.61805766879
"2069.385",9257,8907.17195380228,9481.20867219337,8755.23361234724,9633.1470136484
"2069.404",9189,9053.80160035903,9627.79903484695,8901.87365672508,9779.72697848091
"2069.423",9092,8721.03343559715,9294.9603855769,8569.12414808558,9446.86967308848
"2069.442",8986,8843.07626231098,9416.94594675455,8691.18213207126,9568.84007699428
"2069.462",9008,8966.6207940308,9540.45702891277,8814.73551735522,9692.34230558835
"2069.481",9169,8780.69024202719,9354.46377989638,8628.82156024847,9506.33246167509
"2069.500",9031,9018.16501762376,9591.88463332335,8866.31060818121,9743.7390427659
"2069.519",9029,8858.19476595203,9431.85560238374,8706.3559144419,9583.69445389387
"2069.538",9208,8775.9956881425,9349.59123963363,8624.17411651235,9501.41281126378
"2069.558",9083,8909.34683650022,9482.89782521745,8757.53705992383,9634.70760179384
"2069.577",9164,8808.59406134387,9382.07997952851,8656.80150789709,9533.87253297529
"2069.596",9294,8908.53403061835,9481.95217530738,8756.75941573227,9633.72679019345
"2069.615",9433,8958.55010565436,9531.92823474092,8806.78608225847,9683.69225813681
"2069.635",9388,8950.51093242831,9523.88450904257,8798.74811399905,9675.64732747182
"2069.654",9469,9041.66906178937,9614.98056613608,8889.92267289689,9766.72695502855
"2069.673",9363,9100.71963053035,9673.98636404787,8948.98509176055,9825.72090281767
"2069.692",9384,9158.48830022163,9731.68541415512,9006.77218864262,9883.40152573412
"2069.712",9209,8988.90070606972,9562.02863575911,8837.20290645399,9713.72643537485
"2069.731",9358,9016.04852840749,9589.13674147365,8864.36124114693,9740.82402873421
"2069.750",9289,9140.87438461608,9713.90148439671,8989.20327306509,9865.5725959477
"2069.769",9252,8999.66927559481,9572.62681119009,8848.01657657146,9724.27951021343
"2069.788",9184,9197.02186201135,9769.91151918336,9045.38712932138,9921.54625187333
"2069.808",9227,8967.12622566015,9539.95557642145,8815.50745511289,9691.5743469687
"2069.827",9062,8939.12241939704,9511.8817904433,8787.5221713615,9663.48203847885
"2069.846",9053,8877.02902916379,9449.75601100017,8725.43735403425,9601.34768612972
"2069.865",8991,8729.41829953177,9302.08920745503,8577.8414662705,9453.6660407163
"2069.885",9097,8743.23368622937,9315.85592286709,8591.66973547921,9467.41987361725
"2069.904",9141,8873.5810722733,9446.13455390978,8722.03531987269,9597.68030631039
"2069.923",9113,8816.14277700882,9388.62948425906,8664.61469872064,9540.15756254725
"2069.942",8983,8830.50180153584,9402.91891743343,8678.99214296605,9554.42857600322
"2069.962",9084,8866.20921575995,9438.58557929071,8714.71034369009,9590.08445136056
